Date,Close,Prediction
2020-12-11,122.41000366210938,118.324875
2020-12-14,121.77999877929686,118.719696
2020-12-15,127.87999725341794,119.153824
2020-12-16,127.80999755859378,122.52657
2020-12-17,128.6999969482422,123.53705
2020-12-18,126.66000366210939,124.258286
2020-12-21,128.22999572753906,124.15235
2020-12-22,131.8800048828125,122.63726
2020-12-23,130.9600067138672,127.63115
2020-12-24,131.97000122070312,127.84883
2020-12-28,136.69000244140625,127.27837
2020-12-29,134.8699951171875,130.80069
2020-12-30,133.72000122070312,130.4771
2020-12-31,132.69000244140625,130.39835
2021-01-04,129.41000366210938,128.49654
2021-01-05,131.00999450683594,126.124855
2021-01-06,126.59999847412111,127.277855
2021-01-07,130.9199981689453,124.50227
2021-01-08,132.0500030517578,125.897606
2021-01-11,128.97999572753906,127.76587
2021-01-12,128.8000030517578,125.22835
2021-01-13,130.88999938964844,124.26533
2021-01-14,128.91000366210938,127.17731
2021-01-15,127.13999938964842,125.77025
2021-01-19,127.83000183105467,125.71105
2021-01-20,132.02999877929688,123.81311
2021-01-21,136.8699951171875,127.090225
2021-01-22,139.07000732421875,131.40065
2021-01-25,142.9199981689453,131.8612
2021-01-26,143.16000366210938,135.61165
2021-01-27,142.05999755859375,136.65933
2021-01-28,137.08999633789062,136.02641
2021-01-29,131.9600067138672,133.74225
2021-02-01,134.13999938964844,129.5969
2021-02-02,134.99000549316406,129.37671
2021-02-03,133.94000244140625,130.5909
2021-02-04,137.38999938964844,129.40143
2021-02-05,136.75999450683594,131.74146
2021-02-08,136.91000366210938,132.2891
2021-02-09,136.00999450683594,131.2332
2021-02-10,135.38999938964844,132.95634
2021-02-11,135.1300048828125,131.37149
2021-02-12,135.3699951171875,131.2108
2021-02-16,133.19000244140625,131.11472
2021-02-17,130.83999633789062,129.2971
2021-02-18,129.7100067138672,127.68662
2021-02-19,129.8699951171875,125.35142
2021-02-22,126.0,126.74432
2021-02-23,125.86000061035156,123.909836
2021-02-24,125.34999847412111,121.08461
2021-02-25,120.98999786376952,121.73178
2021-02-26,121.26000213623047,119.39776
2021-03-01,127.79000091552736,120.304436
2021-03-02,125.12000274658203,122.56917
2021-03-03,122.05999755859376,122.79068
2021-03-04,120.12999725341795,120.50828
2021-03-05,121.41999816894531,117.80514
2021-03-08,116.36000061035156,117.3902
2021-03-09,121.08999633789061,116.32731
2021-03-10,119.9800033569336,117.90913
2021-03-11,121.95999908447267,116.52637
2021-03-12,121.02999877929686,118.909935
2021-03-15,123.9899978637695,116.84961
2021-03-16,125.56999969482423,119.21741
2021-03-17,124.76000213623048,121.09248
2021-03-18,120.52999877929688,121.94744
2021-03-19,119.98999786376952,118.11721
2021-03-22,123.38999938964844,117.690674
2021-03-23,122.54000091552734,118.41504
2021-03-24,120.08999633789062,120.46643
2021-03-25,120.58999633789061,117.83536
2021-03-26,121.20999908447267,117.1494
2021-03-29,121.38999938964844,117.80608
2021-03-30,119.9000015258789,118.621925
2021-03-31,122.15000152587892,117.40229
2021-04-01,122.99999999999999,118.833664
2021-04-05,125.9000015258789,119.657166
2021-04-06,126.20999908447266,121.783
2021-04-07,127.9000015258789,121.98153
2021-04-08,130.36000061035156,122.74924
2021-04-09,133.0,125.450455
2021-04-12,131.24000549316406,127.499535
2021-04-13,134.42999267578125,126.54578
2021-04-14,132.02999877929688,128.98314
2021-04-15,134.5,128.27731
2021-04-16,134.16000366210938,129.69131
2021-04-19,134.83999633789062,129.10419
2021-04-20,133.11000061035156,129.97514
2021-04-21,133.5,128.8666
2021-04-22,131.94000244140625,129.28871
2021-04-23,134.32000732421875,127.634125
2021-04-26,134.72000122070312,129.93365
2021-04-27,134.38999938964844,129.81398
2021-04-28,133.5800018310547,130.73775
2021-04-29,133.47999572753906,129.07677
2021-04-30,131.4600067138672,130.69856
2021-05-03,132.5399932861328,128.23749
2021-05-04,127.8499984741211,129.02618
2021-05-05,128.10000610351562,125.692
2021-05-06,129.74000549316406,125.96978
2021-05-07,130.2100067138672,124.5273
2021-05-10,126.84999847412111,126.43935
2021-05-11,125.91000366210939,124.061874
2021-05-12,122.7699966430664,122.02384
2021-05-13,124.97000122070314,120.191795
2021-05-14,127.4499969482422,122.31671
2021-05-17,126.2699966430664,123.423256
2021-05-18,124.84999847412108,122.6199
2021-05-19,124.69000244140624,121.620346
2021-05-20,127.30999755859378,121.625275
2021-05-21,125.43000030517578,122.58563
2021-05-24,127.0999984741211,122.86749
2021-05-25,126.9000015258789,123.33966
2021-05-26,126.84999847412111,123.58219
2021-05-27,125.27999877929688,122.88756
2021-05-28,124.61000061035156,121.8609
2021-06-01,124.27999877929689,122.139084
2021-06-02,125.05999755859375,120.638084
2021-06-03,123.54000091552734,121.98194
2021-06-04,125.88999938964842,120.32336
2021-06-07,125.9000015258789,121.56719
2021-06-08,126.73999786376953,122.21009
2021-06-09,127.12999725341794,123.326904
