Date,Close,Prediction
2021-06-29,0.7,0.73334724
2021-06-30,0.71,0.74717396
2021-07-01,0.69,0.7646914
2021-07-02,0.68,0.7786552
2021-07-06,0.67,0.8101027
2021-07-07,0.64,0.7607494
2021-07-08,0.66,0.6846975
2021-07-09,0.66,0.62227196
2021-07-12,0.6299999999999999,0.6270289
2021-07-13,0.6299999999999999,0.6506377
2021-07-14,0.6,0.63695705
2021-07-15,0.59,0.6198436
2021-07-16,0.58,0.6018752
2021-07-19,0.65,0.6003727
2021-07-20,0.6200000000000001,0.63543975
2021-07-21,0.65,0.6352151
2021-07-22,0.66,0.6573608
2021-07-23,0.64,0.6913549
2021-07-26,0.6299999999999999,0.70043564
