Date,Close,Prediction
2021-07-01,43.66,44.657173
2021-07-02,43.740002,44.59305
2021-07-06,44.049999,46.172024
2021-07-07,41.470001,46.581642
2021-07-08,40.0,42.994743
2021-07-09,39.919998,38.669666
2021-07-12,39.799999,38.81935
2021-07-13,39.189999,39.775036
2021-07-14,37.77,39.61295
2021-07-15,38.509998,40.214096
2021-07-16,39.029999,38.971054
2021-07-19,39.720001,39.07803
2021-07-20,40.759998,41.844345
2021-07-21,43.869999,43.110928
2021-07-22,43.27,43.34643
2021-07-23,41.0,43.70933
2021-07-26,40.75,42.984512
