Date,Prediction,Close
2019-05-17,124.48039425265905,125.299995
2019-05-20,125.13382284044346,123.490005
2019-05-21,124.97243652201848,124.155304
2019-05-22,124.37900377893499,124.908638
2019-05-23,124.51251456790861,123.450867
2019-05-24,124.18566589471584,123.509567
2019-05-28,123.92052996521691,123.431305
2019-05-29,123.46157924997907,122.237686
2019-05-30,123.05081673324547,123.010597
2019-05-31,123.03432784849066,121.004944
2019-06-03,122.08090720144489,117.247993
2019-06-04,120.41105132709819,120.496185
2019-06-05,120.29509606482108,123.108437
2019-06-06,121.52813917282982,125.055389
2019-06-07,123.83621451545523,128.557953
2019-06-10,126.54250626866322,129.732025
2019-06-11,128.69723789799352,129.242813
2019-06-12,129.21593931431,128.646027
2019-06-13,129.2050722107437,129.458069
2019-06-14,129.3396164817053,129.585251
2019-06-17,129.38719517971535,129.976608
2019-06-18,129.76809826294013,132.236633
2019-06-19,131.0765307496483,132.755188
2019-06-20,132.16423905794133,133.987885
2019-06-21,133.3087514347247,134.007477
2019-06-24,133.78373131764326,134.799957
2019-06-25,134.41952379071967,130.544037
2019-06-26,133.089523914796,131.033249
2019-06-27,132.02464108683304,131.248459
2019-06-28,131.07988143536588,131.062592
2019-07-01,131.11018171249842,132.745392
2019-07-02,131.99298494190694,133.6259
2019-07-03,132.9968608139689,134.486893
2019-07-05,133.9954305703877,134.095535
2019-07-08,134.08992718918054,133.997711
2019-07-09,134.1857798796341,133.508514
2019-07-10,133.86341356062783,134.868484
2019-07-11,134.37269450663092,135.40657
2019-07-12,134.96840053857306,135.895737
2019-07-15,135.60796331472258,135.895737
2019-07-16,135.8114980910126,134.115097
2019-07-17,135.28963885928582,133.322647
2019-07-18,134.33554821905693,133.469391
2019-07-19,133.62615373394323,133.665039
2019-07-22,133.56504151247398,135.435883
2019-07-23,134.55116951215956,136.277313
2019-07-24,135.6357017962282,137.676376
2019-07-25,136.860144232068,137.157837
2019-07-26,137.09949749246837,138.282959
2019-07-29,138.05869803104554,137.979691
2019-07-30,137.89515453301067,137.314392
2019-07-31,137.85729894700805,133.322647
2019-08-01,136.17482526820672,135.073898
2019-08-02,135.40677370723375,133.938995
2019-08-05,134.12421412627245,129.350449
2019-08-06,132.75078235703683,131.77681
2019-08-07,132.05558293511996,132.354004
2019-08-08,131.70854014658315,135.885956
2019-08-09,134.08038199217523,134.731506
2019-08-12,134.5491134430804,132.852997
2019-08-13,134.48485372201228,135.602249
2019-08-14,135.16156371980813,131.518661
2019-08-15,133.01310688630875,131.224167
2019-08-16,132.61000211558635,133.629166
2019-08-19,132.56122308385466,135.867294
2019-08-20,134.57630959229894,134.738419
2019-08-21,134.77316925171434,136.240295
2019-08-22,136.03167634363533,135.24884
2019-08-23,135.40770075235577,130.939484
2019-08-26,134.1084661617496,132.961655
2019-08-27,133.23295575825077,133.246323
2019-08-28,132.7710549438451,133.069611
2019-08-29,133.0968158387407,135.582581
2019-08-30,134.4336715175945,135.327377
2019-09-03,134.97026941148954,133.540802
2019-09-04,134.80333760280323,135.101593
2019-09-05,134.99647768851474,137.477158
2019-09-06,136.43819801774936,136.544586
2019-09-09,136.46701168003239,134.993637
2019-09-10,136.33411749939546,133.580078
2019-09-11,135.0680366962812,133.619324
2019-09-12,134.02939564619356,134.993637
2019-09-13,134.33266283872757,134.797302
2019-09-16,134.62945940961154,133.825485
2019-09-17,134.53117119889535,134.865997
2019-09-18,134.7468964075386,135.97525
2019-09-19,135.37549900204849,138.478409
2019-09-20,137.08892848484032,136.878342
2019-09-23,137.12831540660198,136.583862
2019-09-24,137.26582418905207,134.856216
2019-09-25,136.09280249924117,136.79982
2019-09-26,136.55811935381456,136.976501
2019-09-27,136.5579491446488,135.199753
2019-09-30,136.31340788832716,136.475876
2019-10-01,136.46558162545162,134.55191
2019-10-02,135.26272004862312,132.176331
2019-10-03,134.39391672219094,133.776413
2019-10-04,133.78809197016972,135.582581
2019-10-07,134.6323145295438,134.600967
2019-10-08,134.6518757996782,133.177612
2019-10-09,134.44953397801137,135.700409
2019-10-10,135.22833173896646,136.544586
2019-10-11,135.8000185662467,137.113937
2019-10-14,136.7481755685886,136.986313
2019-10-15,136.93355429659525,138.969238
2019-10-16,138.05973849973446,137.830536
2019-10-17,137.92710595015856,137.123764
2019-10-18,137.99247410744616,134.885635
2019-10-21,136.6079896731852,135.886902
2019-10-22,136.06057350922435,133.864761
2019-10-23,134.89860326818274,134.718796
2019-10-24,134.90963078131583,137.369171
2019-10-25,135.9584968210348,138.144653
2019-10-28,137.40244683207234,141.541107
2019-10-29,139.79658823607477,140.20607
2019-10-30,140.0962798967674,141.9534
2019-10-31,141.710822311994,140.73613
2019-11-01,140.94894300837575,141.079742
2019-11-04,141.24219629673408,141.894485
2019-11-05,141.44545328040164,141.806152
2019-11-06,141.6937995971591,141.413467
2019-11-07,141.70157517369205,141.609802
2019-11-08,141.63678232397257,143.278595
2019-11-11,142.442210296259,143.425797
2019-11-12,143.06899252183666,144.368195
2019-11-13,143.88790524096126,144.60379
2019-11-14,144.34695992958123,145.339981
2019-11-15,144.94845603861071,147.214905
2019-11-18,146.1917649756627,147.578125
2019-11-19,147.08978271772241,147.627197
2019-11-20,147.5429851713665,147.371078
2019-11-21,147.52380701320274,147.2332
2019-11-22,147.393962598368,147.341553
2019-11-25,147.33709369456616,148.956894
2019-11-26,148.16565664906625,149.744873
2019-11-27,149.1692301781626,150.030518
2019-11-29,149.7866497473592,149.104645
2019-12-02,149.625037397433,147.302139
2019-12-03,148.80763097307383,147.06575
2019-12-04,147.74593518631428,147.597626
2019-12-05,147.48887143505772,147.676453
2019-12-06,147.5492325366681,149.469101
2019-12-09,148.6005171265548,149.084946
2019-12-10,148.9075918405613,148.858414
2019-12-11,149.1119646675609,149.41983
2019-12-12,149.3075700607737,150.936691
2019-12-13,150.115401405082,152.207291
2019-12-16,151.44587861699503,153.192261
2019-12-17,152.58143900195486,152.364883
2019-12-18,152.56735950842886,152.049698
2019-12-19,152.4868283685077,153.369568
2019-12-20,152.84266934903346,155.044037
2019-12-23,154.18097138414538,155.044037
2019-12-24,154.75567854227987,155.01445
2019-12-26,155.03396611218352,156.285065
2019-12-27,155.68956020472797,156.570709
2019-12-30,156.24164691153632,155.221313
2019-12-31,156.01701379080274,155.329636
2020-01-02,155.67466803269764,158.205765
2020-01-03,156.81640621145667,156.235825
2020-01-06,156.56372540012347,156.639694
2020-01-07,157.00350460361872,155.211456
2020-01-08,156.02644299619317,157.683731
2020-01-09,157.23315176367,159.653641
2020-01-10,158.45933011583838,158.914932
2020-01-13,158.83845537034273,160.825775
2020-01-14,160.43439509166438,159.693054
2020-01-15,159.80971860325457,160.727264
2020-01-16,160.64086983745474,163.672348
2020-01-17,162.08839903794964,164.588379
2020-01-21,163.73523722459967,163.997375
2020-01-22,164.09249954441043,163.209412
2020-01-23,163.92932709024316,164.214081
2020-01-24,164.0832422161602,162.559326
2020-01-27,163.34368818553557,159.840805
2020-01-28,162.1970934953765,162.973038
2020-01-29,162.56761112716433,165.514221
2020-01-30,163.98007270941397,170.182999
2020-01-31,167.50605749170904,167.67131
2020-02-03,167.78577712669684,171.758942
2020-02-04,171.06960464485036,177.412659
2020-02-05,174.5405573465199,177.195969
2020-02-06,176.29959209065734,180.869888
2020-02-07,179.17991599077865,181.126007
2020-02-10,180.36237151664852,185.863693
2020-02-11,183.5571562601705,181.66774
2020-02-12,182.73344444152227,181.933685
2020-02-13,183.053033452745,180.948715
2020-02-14,181.51494938305595,182.564056
2020-02-18,182.28878688261304,184.415817
2020-02-19,183.4442640913593,184.968872
2020-02-20,184.44442251819282,182.14418
2020-02-21,183.8246801520804,176.386124
2020-02-24,181.15124995568408,168.781143
2020-02-25,175.7472791753918,165.995956
2020-02-26,169.94311251519972,168.070023
2020-02-27,168.02874178151544,156.227982
2020-02-28,163.35411219401865,160.010727
2020-03-02,161.52498534772045,170.6577
2020-03-03,164.92306393101,162.479874
2020-03-04,164.16383646929603,168.445358
2020-03-05,168.34031854867325,164.218155
2020-03-06,164.92726369580214,159.576172
2020-03-09,164.06453802622167,148.761292
2020-03-10,157.49108394264877,158.934174
2020-03-11,158.13663259824185,151.734131
2020-03-12,152.93770240878393,137.343933
2020-03-13,149.2993583390431,156.869965
2020-03-16,154.03832074566412,133.748871
2020-03-17,141.61268117069648,144.761292
2020-03-18,146.40559637927018,138.667404
2020-03-19,139.05037590089142,140.948898
2020-03-20,141.67409844800235,135.655029
2020-03-23,138.41458495501368,134.301956
2020-03-24,136.8654943886636,146.50943
2020-03-25,141.0524784393498,145.106949
2020-03-26,143.47200684279,154.183533
2020-03-27,150.22850711936042,147.852631
2020-03-30,148.96323867292986,158.252686
2020-03-31,156.47642881155025,155.763794
2020-04-01,154.87019174724043,150.23291
2020-04-02,154.735586537655,153.34404
2020-04-03,153.5795305340689,151.931671
2020-04-06,151.9102287637159,163.23053
2020-04-07,158.22065240913724,161.472458
2020-04-08,160.18180022130338,163.092239
2020-04-09,162.9721759099299,163.102097
2020-04-13,162.81738209875766,163.467514
2020-04-14,163.2919017258896,171.556458
2020-04-15,167.63491152320228,169.758926
2020-04-16,168.99940472462754,174.85524
2020-04-17,172.98665511432657,176.395996
2020-04-20,174.94287019602876,172.899673
2020-04-21,174.71090381696592,165.749039
2020-04-22,171.6627825292067,171.378693
2020-04-23,171.14115174851358,169.304611
2020-04-24,169.0616519351565,172.395981
2020-04-27,171.92419386626273,171.902145
2020-04-28,171.5403139714472,167.714462
2020-04-29,170.6394587761582,175.240417
2020-04-30,173.8437854893704,176.998489
2020-05-01,175.0137714164357,172.415741
2020-05-04,174.8768789145147,176.633041
2020-05-05,176.26441566683334,178.529343
2020-05-06,177.05540761042906,180.287384
2020-05-07,179.27249585374994,181.334305
2020-05-08,180.61506645031733,182.40097
2020-05-11,181.79726186388794,184.435562
2020-05-12,183.27624250220492,180.257736
2020-05-13,182.40505583683557,177.531815
2020-05-14,180.8087802928666,178.302185
2020-05-15,178.66538705878307,180.89975
2020-05-18,179.5301849266266,182.628143
2020-05-19,181.51383174579135,181.363937
2020-05-20,181.5954676925465,183.879578
2020-05-21,183.37623186587297,181.670944
2020-05-22,182.2241789230893,181.750183
2020-05-26,182.37917276418102,179.828796
2020-05-27,181.0700345425516,180.066498
2020-05-28,180.50301640300293,179.660416
2020-05-29,179.85583898726827,181.492691
2020-06-01,180.75269282655495,181.076721
2020-06-02,180.91027649041072,183.136765
2020-06-03,182.29390949236932,183.582458
2020-06-04,183.05835217693502,181.165863
2020-06-05,182.61266105742,185.4048
2020-06-08,184.62057229172973,186.55368
2020-06-09,185.35068769140136,187.979889
2020-06-10,187.24202843759093,194.952362
2020-06-11,191.32656522630646,184.483734
2020-06-12,188.34128406056638,185.939621
2020-06-15,188.21237610043684,187.128113
2020-06-16,186.4116390757073,191.713745
2020-06-17,189.3299312100731,192.377289
2020-06-18,191.2894427436909,194.437363
2020-06-19,193.34093298557525,193.278564
2020-06-22,193.36275552356273,198.646606
2020-06-23,196.47030368939423,199.97374
2020-06-24,198.51876922111714,195.94278
2020-06-25,198.1805972687255,198.418793
2020-06-26,198.47846704954472,194.447235
2020-06-29,196.3082956407042,196.537018
2020-06-30,196.78515824302403,201.558395
2020-07-01,198.7961456530149,202.736984
2020-07-02,201.40975602637175,204.282013
2020-07-06,203.4900875361656,208.679443
2020-07-07,206.31422725704027,206.25293
2020-07-08,206.40127651064935,210.789032
2020-07-09,209.91298716397998,212.26474
2020-07-10,210.9169152921148,211.620972
2020-07-13,211.6063493213006,205.084259
2020-07-14,209.6081522786674,206.351974
2020-07-15,207.6071470236228,206.044937
2020-07-16,205.93205251947973,201.964462
2020-07-17,204.75722072820955,200.934448
2020-07-20,202.9019318258737,209.570831
2020-07-21,205.7287850057561,206.748154
2020-07-22,206.3020332697894,209.71936
2020-07-23,209.40052666773173,200.597687
2020-07-24,205.6722954437007,199.369598
2020-07-27,202.83216917717243,201.895142
2020-07-28,201.41241648275013,200.082703
2020-07-29,200.3979956700747,202.103119
2020-07-30,201.85914003032164,201.944656
2020-07-31,201.6410440681621,203.044006
2020-08-03,202.56199794728798,214.46344
2020-08-04,208.79453901800176,211.244598
2020-08-05,210.4773825789666,210.897964
2020-08-06,212.06405692218166,214.275269
2020-08-07,212.75852454109105,210.442368
2020-08-10,211.69657847526054,206.25293
2020-08-11,210.3096321633134,201.429657
2020-08-12,206.02603901127898,207.183945
2020-08-13,206.4070755488294,206.698624
2020-08-14,205.82032985008712,206.896698
2020-08-17,206.94713022357303,208.263489
2020-08-18,207.57026623965956,209.461884
2020-08-19,208.75116650225965,208.191086
2020-08-20,208.5655669357691,213.035965
2020-08-21,211.13326864053158,211.487198
2020-08-24,211.21429127530942,212.152374
2020-08-25,212.29111121042092,214.912384
2020-08-26,213.48767831663312,219.558701
2020-08-27,216.85397557448044,224.949631
2020-08-28,222.12728891882182,227.262863
2020-08-31,225.4346335101247,223.907166
2020-09-01,225.11626436781833,225.634674
2020-09-02,225.86973013822978,229.983139
2020-09-03,227.6064246432259,215.73642
2020-09-04,223.7594691909789,212.708359
2020-09-08,219.04425344279068,201.201736
2020-09-09,209.78854803597957,209.769638
2020-09-10,209.5996032767563,203.892227
2020-09-11,204.87502523113363,202.56189
2020-09-14,205.29531076035934,203.931946
2020-09-15,203.79145180116686,207.27771
2020-09-16,205.44138326773086,203.574539
2020-09-17,204.71841192540512,201.449951
2020-09-18,203.85690683628326,198.948074
2020-09-21,201.31617133468737,201.082596
2020-09-22,200.95675383008822,205.927475
2020-09-23,203.240420257201,199.146637
2020-09-24,201.85209875484526,201.727921
2020-09-25,202.506229625746,206.324615
2020-09-28,203.67496678880286,207.932953
2020-09-29,206.54013938265493,205.768631
2020-09-30,206.61099610382777,208.816544
2020-10-01,208.36093113135306,210.931229
2020-10-02,209.58270442248374,204.70636
2020-10-05,208.14042026410135,208.866211
2020-10-06,208.91790167889945,204.42836
2020-10-07,205.7451743035328,208.320145
2020-10-08,208.07462186142484,209.064774
2020-10-09,208.05626738412113,214.257126
2020-10-12,211.62533012978705,219.806885
2020-10-13,216.80771790673268,221.256378
2020-10-14,219.71062884748378,219.270782
2020-10-15,220.0524900153999,218.079422
2020-10-16,219.40284260182526,218.079422
2020-10-19,218.44667945352424,212.678558
2020-10-20,216.24106409011907,213.105469
2020-10-21,214.49079261882065,213.254395
2020-10-22,213.12526901383382,213.34375
2020-10-23,213.2824971949075,214.674103
2020-10-26,214.0224334593185,208.568359
2020-10-27,212.18428916609113,211.715546
2020-10-28,212.1406015873173,201.221588
2020-10-29,207.1498555015802,203.246918
2020-10-30,205.26847684473265,201.013123
2020-11-02,201.70056560625653,200.874115
2020-11-03,201.6179578773901,204.944611
2020-11-04,203.0475471371021,214.832947
2020-11-05,209.40174244959712,221.683304
2020-11-06,217.31316301117084,222.110214
2020-11-09,220.71551448102295,216.818542
