Date,Prediction,Close
2018-03-06,333.5687761424342,328.200012
2018-03-07,328.92318895734536,332.299988
2018-03-08,332.00476639693534,329.100006
2018-03-09,329.27874072922356,327.170013
2018-03-12,327.30278503496515,345.51001
2018-03-13,342.41768916858445,341.839996
2018-03-14,341.7117525474434,326.630005
2018-03-15,328.9402160498543,325.600006
2018-03-16,326.44593229167435,321.350006
2018-03-19,321.99550023687976,313.559998
2018-03-20,314.716817281573,310.549988
2018-03-21,310.4782168876195,316.529999
2018-03-22,315.8152653084461,309.100006
2018-03-23,309.6601787615605,301.540009
2018-03-26,302.5206050146618,304.179993
2018-03-27,304.2031830653041,279.179993
2018-03-28,282.69825649266795,257.779999
2018-03-29,260.5605262249449,266.130005
2018-04-02,265.6254231983944,252.479996
2018-04-03,253.7482927191763,267.529999
2018-04-04,265.86681091405046,286.940002
2018-04-05,282.54114464625394,305.720001
2018-04-06,301.0903198413513,299.299988
2018-04-09,299.89463477467007,289.660004
2018-04-10,290.97764802882665,304.700012
2018-04-11,302.8362435832934,300.929993
2018-04-12,301.0041424651292,294.079987
2018-04-13,295.0951086398134,300.339996
2018-04-16,299.7615649091187,291.209991
2018-04-17,291.6692238899723,287.690002
2018-04-18,287.60339050363035,293.350006
2018-04-19,292.60660497523304,300.079987
2018-04-20,298.5744182765858,290.23999
2018-04-23,290.74208525829187,283.369995
2018-04-24,284.2059466326436,283.459991
2018-04-25,283.68923066550883,280.690002
2018-04-26,281.10082818536927,285.480011
2018-04-27,284.8385021560782,294.079987
2018-04-30,292.04022834431237,293.899994
2018-05-01,293.5664976704599,299.920013
2018-05-02,298.85229565519137,301.149994
2018-05-03,300.5808156671888,284.450012
2018-05-04,286.8602473735391,294.089996
2018-05-07,293.8873041550923,302.769989
2018-05-08,300.24774735288145,301.970001
2018-05-09,301.74492218772025,306.850006
2018-05-10,306.0545169010345,305.019989
2018-05-11,305.2138244925576,301.059998
2018-05-14,301.6249531250789,291.970001
2018-05-15,293.27972201407243,284.179993
2018-05-16,285.19324774855136,286.480011
2018-05-17,286.3854826058824,284.540009
2018-05-18,284.63777538194046,276.820007
2018-05-21,277.9920003992298,284.48999
2018-05-22,283.7772421929035,275.01001
2018-05-23,275.99210827104287,279.070007
2018-05-24,278.8110635071821,277.850006
2018-05-25,277.94963893651277,278.850006
2018-05-29,278.77421927238015,283.76001
2018-05-30,282.81851961657475,291.720001
2018-05-31,289.8409519480895,284.730011
2018-06-01,285.23109657927097,291.820007
2018-06-04,291.0951447700274,296.73999
2018-06-05,295.0771077600047,291.130005
2018-06-06,291.6628342643888,319.5
2018-06-07,315.0348480624985,316.089996
2018-06-08,315.2857460053831,317.660004
2018-06-11,317.56267474825023,332.100006
2018-06-12,329.3856169302788,342.769989
