Date,Close,Prediction
2021-06-29,50.34,47.534115
2021-06-30,53.200001,48.22678
2021-07-01,50.900002,49.537125
2021-07-02,50.400002,49.739445
2021-07-06,50.290001,51.125164
2021-07-07,46.040001,51.365635
2021-07-08,45.599998,52.235725
2021-07-09,45.529999,50.21204
2021-07-12,46.34,49.830235
2021-07-13,44.959999,50.053974
2021-07-14,43.049999,47.35958
2021-07-15,43.68,47.89696
2021-07-16,42.799999,47.72178
2021-07-19,43.349998,46.059635
2021-07-20,44.169998,44.487885
2021-07-21,46.77,44.663807
2021-07-22,46.07,44.848118
2021-07-23,43.990002,44.451485
2021-07-26,43.169998,44.64249
