Date,Close,Prediction
2020-06-01,24.610001,24.12326597882872
2020-06-02,24.84,24.1265313996179
2020-06-03,25.99,24.129797262427367
2020-06-04,26.780001,24.133063567316952
2020-06-05,28.110001,24.136330314346502
2020-06-08,28.540001,24.13959750357586
2020-06-09,28.219999,24.142865135064888
2020-06-10,26.6,24.146133208873454
2020-06-11,23.93,24.149401725061427
2020-06-12,24.780001,24.15267068368869
2020-06-15,25.15,24.15594008481514
2020-06-16,25.799999,24.159209928500665
2020-06-17,25.0,24.16248021480518
2020-06-18,25.040001,24.165750943788595
2020-06-19,25.25,24.169022115510835
2020-06-22,24.620001,24.17229373003183
2020-06-23,24.790001,24.175565787411518
2020-06-24,23.809999,24.178838287709848
2020-06-25,24.719999,24.182111230986777
2020-06-26,23.15,24.18538461730226
2020-06-29,23.389999,24.188658446716282
2020-06-30,23.75,24.19193271928881
2020-07-01,23.26,24.195207435079837
2020-07-02,23.290001,24.19848259414936
2020-07-06,23.66,24.20175819655738
2020-07-07,23.01,24.20503424236391
2020-07-08,23.1,24.208310731628973
2020-07-09,22.77,24.21158766441259
2020-07-10,24.02,24.214865040774807
2020-07-13,24.190001,24.218142860775664
2020-07-14,24.139999,24.22142112447521
2020-07-15,24.6,24.22469983193351
2020-07-16,23.93,24.227978983210633
2020-07-17,23.219999,24.231258578366656
2020-07-20,23.58,24.234538617461666
2020-07-21,24.42,24.23781910055575
2020-07-22,24.309999,24.241100027709013
2020-07-23,24.540001,24.244381398981567
2020-07-24,24.35,24.247663214433526
2020-07-27,24.139999,24.25094547412502
2020-07-28,24.360001,24.25422817811618
2020-07-29,25.27,24.25751132646715
2020-07-30,24.84,24.260794919238077
2020-07-31,24.879999,24.26407895648912
2020-08-03,24.99,24.267363438280448
2020-08-04,25.01,24.270648364672237
2020-08-05,25.389999,24.273933735724665
2020-08-06,25.469999,24.27721955149793
2020-08-07,26.110001,24.280505812052223
2020-08-10,26.559999,24.283792517447754
2020-08-11,26.92,24.287079667744745
2020-08-12,26.73,24.29036726300341
2020-08-13,26.35,24.293655303283987
2020-08-14,26.469999,24.296943788646715
2020-08-17,25.9,24.300232719151836
2020-08-18,25.530001,24.303522094859616
2020-08-19,25.5,24.306811915830316
2020-08-20,25.1,24.310102182124204
2020-08-21,24.98,24.313392893801566
2020-08-24,25.690001,24.316684050922685
2020-08-25,26.0,24.319975653547868
2020-08-26,25.559999,24.32326770173741
2020-08-27,26.049999,24.32656019555163
2020-08-28,26.299999,24.329853135050847
2020-08-31,25.74,24.333146520295394
2020-09-01,25.709999,24.3364403513456
2020-09-02,26.02,24.339734628261823
2020-09-03,25.66,24.343029351104413
2020-09-04,26.540001,24.346324519933727
2020-09-08,25.48,24.349620134810145
2020-09-09,25.51,24.352916195794034
2020-09-10,25.139999,24.35621270294579
2020-09-11,25.5,24.359509656325805
2020-09-14,25.75,24.362807055994484
2020-09-15,25.280001,24.366104902012236
2020-09-16,25.6,24.36940319443948
2020-09-17,25.35,24.37270193333665
2020-09-18,25.209999,24.376001118764172
2020-09-21,24.469999,24.379300750782498
2020-09-22,23.940001,24.382600829452073
2020-09-23,23.26,24.38590135483337
2020-09-24,23.34,24.389202326986844
2020-09-25,23.49,24.392503745972977
2020-09-28,24.09,24.395805611852257
2020-09-29,23.77,24.399107924685172
2020-09-30,24.09,24.402410684532228
2020-10-01,24.1,24.405713891453935
2020-10-02,24.209999,24.409017545510807
2020-10-05,24.620001,24.41232164676337
2020-10-06,24.370001,24.41562619527216
2020-10-07,24.879999,24.418931191097723
2020-10-08,25.24,24.422236634300603
2020-10-09,25.360001,24.42554252494136
2020-10-12,25.68,24.428848863080564
2020-10-13,24.950001,24.43215564877879
2020-10-14,23.620001,24.43546288209662
2020-10-15,24.15,24.438770563094643
2020-10-16,24.24,24.442078691833462
2020-10-19,23.719999,24.445387268373686
2020-10-20,24.139999,24.448696292775928
2020-10-21,24.049999,24.452005765100814
2020-10-22,24.870001,24.455315685408976
2020-10-23,24.9,24.458626053761055
2020-10-26,24.540001,24.461936870217702
2020-10-27,23.85,24.46524813483957
2020-10-28,23.469999,24.468559847687327
2020-10-29,23.540001,24.47187200882165
2020-10-30,23.700001,24.475184618303214
2020-11-02,24.08,24.478497676192713
2020-11-03,24.690001,24.481811182550846
2020-11-04,23.68,24.485125137438317
2020-11-05,24.610001,24.48843954091584
2020-11-06,24.309999,24.491754393044143
2020-11-09,27.76,24.495069693883952
2020-11-10,27.66,24.49838544349601
2020-11-11,27.34,24.50170164194106
2020-11-12,26.690001,24.505018289279864
2020-11-13,27.0,24.50833538557318
2020-11-16,27.58,24.511652930881784
2020-11-17,27.549999,24.514970925266454
2020-11-18,26.98,24.518289368787983
2020-11-19,26.98,24.521608261507165
2020-11-20,26.809999,24.5249276034848
2020-11-23,27.389999,24.52824739478171
2020-11-24,28.98,24.531567635458718
2020-11-25,29.030001,24.534888325576645
2020-11-27,28.99,24.53820946519633
2020-11-30,28.16,24.541531054378627
2020-12-01,28.690001,24.544853093184386
2020-12-02,29.059999,24.54817558167447
2020-12-03,28.91,24.55149851990975
2020-12-04,29.290001,24.554821907951105
2020-12-07,29.09,24.55814574585942
2020-12-08,28.93,24.5614700336956
2020-12-09,28.799999,24.564794771520535
2020-12-10,29.110001,24.56811995939515
2020-12-11,28.57,24.57144559738036
2020-12-14,28.219999,24.574771685537094
2020-12-15,28.639999,24.578098223926286
2020-12-16,28.719999,24.581425212608888
2020-12-17,28.83,24.58475265164585
2020-12-18,28.67,24.588080541098133
2020-12-21,29.74,24.591408881026705
2020-12-22,29.209999,24.594737671492553
2020-12-23,30.049999,24.59806691255665
2020-12-24,29.959999,24.601396604280005
2020-12-28,30.129999,24.60472674672361
2020-12-29,30.01,24.60805733994848
2020-12-30,29.98,24.611388384015637
2020-12-31,30.309999,24.614719878986108
2021-01-04,30.030001,24.618051824920926
2021-01-05,30.26,24.62138422188114
2021-01-06,32.150002,24.624717069927797
2021-01-07,32.860001,24.62805036912196
2021-01-08,32.529999,24.6313841195247
2021-01-11,33.07,24.63471832119709
2021-01-12,33.66,24.638052974200225
2021-01-13,33.459999,24.641388078595188
2021-01-14,33.990002,24.64472363444309
2021-01-15,33.009998,24.648059641805034
2021-01-19,32.77,24.651396100742144
2021-01-20,32.34,24.654733011315543
2021-01-21,31.77,24.65807037358637
2021-01-22,31.549999,24.661408187615766
2021-01-25,31.16,24.664746453464883
2021-01-26,30.940001,24.668085171194885
2021-01-27,29.83,24.671424340866935
2021-01-28,30.32,24.67476396254221
2021-01-29,29.65,24.6781040362819
2021-02-01,29.959999,24.681444562147195
2021-02-02,31.030001,24.684785540199293
2021-02-03,31.58,24.68812697049941
2021-02-04,32.5,24.691468853108763
2021-02-05,32.369999,24.694811188088575
2021-02-08,33.09,24.698153975500084
2021-02-09,32.950001,24.70149721540453
2021-02-10,32.98,24.704840907863165
2021-02-11,32.880001,24.70818505293725
2021-02-12,33.369999,24.711529650688053
2021-02-16,34.27,24.714874701176846
2021-02-17,34.41,24.71822020446492
2021-02-18,34.189999,24.721566160613563
