Date,Prediction,Close
2019-09-12,188.46290535816516,187.470001
2019-09-13,187.55712622544223,187.190002
2019-09-16,187.1984641828047,186.220001
2019-09-17,186.28654914524196,188.080002
2019-09-18,188.11845567568244,188.139999
2019-09-19,187.96925411467853,190.139999
2019-09-20,190.08316027911835,189.929993
2019-09-23,189.90236319930722,186.820007
2019-09-24,187.05465077113536,181.279999
2019-09-25,181.53731519364445,182.800003
2019-09-26,182.70362719563755,180.110001
2019-09-27,179.9824114867797,177.100006
2019-09-30,177.07585885834632,178.080002
2019-10-01,178.21333403721755,175.809998
2019-10-02,175.80953202369008,174.600006
2019-10-03,174.801524317927,179.380005
2019-10-04,179.34491215186148,180.449997
2019-10-07,180.536890034541,179.679993
2019-10-08,179.6503880693905,177.75
2019-10-09,177.87347990754375,179.850006
2019-10-10,179.8771432877592,180.029999
2019-10-11,180.05306484021847,184.190002
2019-10-14,184.05760282734116,183.279999
2019-10-15,183.3020628613244,188.889999
2019-10-16,188.7828231439058,189.550003
2019-10-17,189.51131032146085,190.389999
2019-10-18,190.38438060679152,185.850006
2019-10-21,186.06061914415923,189.759995
2019-10-22,189.7316693804128,182.33999599999999
2019-10-23,182.11305281291348,186.149994
2019-10-24,186.68463776058198,186.380005
2019-10-25,186.46576071407114,187.889999
2019-10-28,187.85508651834238,189.399994
2019-10-29,189.45416842998623,189.309998
2019-10-30,189.24629199551597,188.25
2019-10-31,188.33380176863406,191.649994
2019-11-01,191.55492223829427,193.619995
2019-11-04,193.97147485186966,194.720001
2019-11-05,194.9321314853674,194.320007
2019-11-06,194.30315696337948,191.550003
2019-11-07,191.76772776525306,190.419998
2019-11-08,190.54989828270723,190.83999599999999
2019-11-11,190.8560548895742,189.610001
2019-11-12,189.62992060513463,194.470001
2019-11-13,194.43428153270312,193.190002
2019-11-14,193.14703143661583,193.149994
2019-11-15,193.2005198694765,195.100006
2019-11-18,195.04576192873301,197.399994
2019-11-19,197.4079680437479,199.320007
2019-11-20,199.4496513973354,197.509995
2019-11-21,197.5489120399929,197.929993
2019-11-22,197.95117575613773,198.820007
2019-11-25,198.791928306887,199.78999299999998
2019-11-26,199.81032703824215,198.970001
2019-11-27,198.96659927698676,202.0
2019-11-29,201.98644905040976,201.639999
2019-12-02,201.6118838610486,199.699997
2019-12-03,199.8504412645674,198.820007
2019-12-04,198.9411784746151,198.71000700000002
2019-12-05,198.7015796329105,199.360001
2019-12-06,199.3480552695144,201.050003
2019-12-09,201.04645923836006,201.33999599999999
2019-12-10,201.40501538715432,200.869995
2019-12-11,200.83801935222053,202.259995
2019-12-12,202.2289624258379,196.75
2019-12-13,196.95145797427193,194.110001
2019-12-16,194.50130570780584,197.919998
2019-12-17,197.7582851395759,198.389999
2019-12-18,198.35403673759214,202.5
2019-12-19,202.389579728437,206.059998
2019-12-20,206.27024526176368,206.300003
2019-12-23,206.3686635331898,206.179993
2019-12-24,206.16507230448596,205.119995
2019-12-26,205.1999468557521,207.78999299999998
2019-12-27,207.74362241503266,208.100006
2019-12-30,208.0834215543907,204.41000400000001
2019-12-31,204.66531872376797,205.25
2020-01-02,205.29182573056985,209.77999900000003
2020-01-03,209.70083853844682,208.669998
2020-01-06,208.76594341312048,212.600006
2020-01-07,212.5905027687762,213.059998
2020-01-08,213.03394639409743,215.22000099999997
2020-01-09,215.17831164815232,218.30000299999998
2020-01-10,218.23919919068268,218.059998
2020-01-13,217.96116894019514,221.91000400000001
2020-01-14,221.8084807426877,219.059998
2020-01-15,219.00244136865453,221.149994
2020-01-16,221.14940142768802,221.770004
2020-01-17,221.75936674262067,222.13999900000002
2020-01-21,222.20484919832933,221.440002
2020-01-22,221.41614922782313,221.32000699999998
2020-01-23,221.3312630251291,219.75999500000003
2020-01-24,219.8777919119838,217.940002
2020-01-27,217.94646717493538,214.86999500000002
2020-01-28,214.98598934498705,217.789993
2020-01-29,217.66439151801328,223.229996
2020-01-30,223.12817513944935,209.529999
2020-01-31,209.61698115796756,201.91000400000001
2020-02-03,203.22907600420356,204.190002
2020-02-04,203.93972027073028,209.830002
2020-02-05,209.85602275989703,210.11000099999998
2020-02-06,210.24523745050894,210.850006
2020-02-07,210.84788438609675,212.330002
2020-02-10,212.29506844842155,213.059998
2020-02-11,212.9452486083916,207.190002
2020-02-12,207.59423161301135,210.75999500000003
2020-02-13,210.8160024325122,213.13999900000002
2020-02-14,213.4655420569393,214.17999300000002
2020-02-18,214.0405285474965,217.80000299999998
2020-02-19,217.76750888882185,217.49000499999997
2020-02-20,217.3893165226176,214.580002
2020-02-21,214.81002014482428,210.17999300000002
2020-02-24,210.30503964119066,200.720001
2020-02-25,201.26369925021694,196.770004
2020-02-26,197.24487202008743,197.199997
2020-02-27,197.2397836348233,189.75
2020-02-28,190.30364422268207,192.470001
2020-03-02,192.60794160260997,196.440002
