Date,Close,Prediction
2020-08-10,263.0,268.71263947713373
2020-08-11,256.130005,268.9855538548539
2020-08-12,259.890015,269.25874541439066
2020-08-13,261.299988,269.5322144372601
2020-08-14,261.23999,269.80596120526405
2020-08-17,261.160004,270.07998600049063
2020-08-18,262.339996,270.3542891053145
2020-08-19,262.589996,270.628870802397
2020-08-20,269.01001,270.90373137468663
2020-08-21,267.01001,271.17887110541926
2020-08-24,271.390015,271.4542902781183
2020-08-25,280.820007,271.72998917659544
2020-08-26,303.910004,272.0059680849502
2020-08-27,293.22000099999997,272.28222728757095
2020-08-28,293.660004,272.5587670691348
2020-08-31,293.200012,272.83558771460787
2020-09-01,295.440002,273.11268950924597
2020-09-02,302.5,273.3900727385943
2020-09-03,291.119995,273.6677376884884
2020-09-04,282.730011,273.9456846450538
2020-09-08,271.160004,274.22391389470687
2020-09-09,273.72000099999997,274.5024257241548
2020-09-10,268.089996,274.7812204203959
2020-09-11,266.609985,275.0602982707201
2020-09-14,266.149994,275.33965956270896
2020-09-15,272.420013,275.61930458423626
2020-09-16,263.519989,275.89923362346804
2020-09-17,254.82000699999998,276.17944696886303
2020-09-18,252.52999900000003,276.45994490917303
2020-09-21,248.149994,276.740727733443
2020-09-22,254.75,277.0217957310116
2020-09-23,249.020004,277.30314919151107
2020-09-24,249.52999900000003,277.5847884048681
2020-09-25,254.82000699999998,277.8667136613038
2020-09-28,256.820007,278.1489252513338
2020-09-29,261.790009,278.43142346576917
2020-09-30,261.899994,278.714208595716
2020-10-01,266.630005,278.9972809325762
2020-10-02,259.940002,279.2806407680476
2020-10-05,264.649994,279.5642883941243
2020-10-06,258.660004,279.848224103097
2020-10-07,258.119995,280.1324481875531
2020-10-08,263.76001,280.4169609403774
2020-10-09,264.450012,280.70176265475203
2020-10-12,275.75,280.9868536241569
2020-10-13,276.140015,281.27223414236994
2020-10-14,271.820007,281.5579045034675
2020-10-15,266.72000099999997,281.84386500182467
2020-10-16,265.929993,282.1301159321154
2020-10-19,261.399994,282.41665758931305
2020-10-20,267.559998,282.7034902686904
2020-10-21,278.730011,282.9906142658203
2020-10-22,278.119995,283.27802987657566
2020-10-23,284.790009,283.5657373971299
2020-10-26,277.109985,283.85373712395733
2020-10-27,283.290009,284.14202935383327
2020-10-28,267.670013,284.4306143838346
2020-10-29,280.829987,284.71949251133975
2020-10-30,263.109985,285.0086640340293
2020-11-02,261.359985,285.2981292498861
2020-11-03,265.299988,285.5878884571957
2020-11-04,287.380005,285.87794195454643
2020-11-05,294.679993,286.1682900408302
2020-11-06,293.410004,286.45893301524217
2020-11-09,278.769989,286.7498711772816
2020-11-10,272.429993,287.04110482675173
2020-11-11,276.480011,287.33263426376044
2020-11-12,275.079987,287.6244597887204
2020-11-13,276.950012,287.9165817023493
2020-11-16,278.959991,288.20900030567026
2020-11-17,275.0,288.5017159000123
2020-11-18,271.97000099999997,288.79472878701034
2020-11-19,272.940002,289.08803926860554
2020-11-20,269.700012,289.38164764704595
2020-11-23,268.429993,289.6755542248865
2020-11-24,276.920013,289.9697593049894
2020-11-25,275.589996,290.2642631905244
2020-11-27,277.809998,290.55906618496925
2020-11-30,276.97000099999997,290.8541685921099
2020-12-01,286.549988,291.1495707160408
2020-12-02,287.519989,291.4452728611653
2020-12-03,281.850006,291.74127533219587
2020-12-04,279.700012,292.0375784341545
2020-12-07,285.579987,292.33418247237296
2020-12-08,283.399994,292.6310877524931
2020-12-09,277.920013,292.92829458046714
2020-12-10,277.119995,293.2258032625582
2020-12-11,273.549988,293.5236141053403
2020-12-14,274.190002,293.82172741569894
2020-12-15,275.549988,294.12014350083115
2020-12-16,275.670013,294.4188626682461
2020-12-17,274.480011,294.7178852257653
2020-12-18,276.399994,295.01721148152274
2020-12-21,272.790009,295.3168417439654
