Date,Close,Prediction
2016-07-15,220.399994,221.8871933003147
2016-07-18,226.25,222.24496353963875
2016-07-19,225.259995,222.60331064661455
2016-07-20,228.360001,222.96223555138172
2016-07-21,220.5,223.32173918557967
2016-07-22,222.270004,223.68182248235
2016-07-25,230.009995,224.04248637633887
2016-07-26,229.509995,224.4037318036995
2016-07-27,228.490005,224.76555970209452
2016-07-28,230.610001,225.12797101069847
2016-07-29,234.789993,225.4909666702002
2016-08-01,230.009995,225.85454762280537
2016-08-02,227.199997,226.21871481223877
2016-08-03,225.789993,226.5834691837469
2016-08-04,230.610001,226.94881168410035
2016-08-05,230.029999,227.3147432615963
2016-08-08,226.160004,227.68126486606096
2016-08-09,229.080002,228.048377448852
2016-08-10,225.649994,228.41608196286114
2016-08-11,224.910004,228.78437936251643
2016-08-12,225.610001,229.15327060378493
2016-08-15,225.589996,229.52275664417505
2016-08-16,223.610001,229.89283844273908
2016-08-17,223.240005,230.26351696007572
2016-08-18,223.509995,230.63479315833249
2016-08-19,225.0,231.0066680012083
2016-08-22,222.929993,231.37914245395598
2016-08-23,224.839996,231.75221748338458
2016-08-24,222.619995,232.1258940578622
2016-08-25,220.960007,232.50017314731824
2016-08-26,219.990005,232.875055723246
2016-08-29,215.199997,233.25054275870525
2016-08-30,211.339996,233.62663522832474
2016-08-31,212.009995,234.00333410830464
2016-09-01,200.770004,234.38064037641922
2016-09-02,197.779999,234.75855501201923
2016-09-06,202.830002,235.1370789960346
2016-09-07,201.710007,235.51621331097684
2016-09-08,197.360001,235.8959589409417
2016-09-09,194.470001,236.27631687161173
2016-09-12,198.300003,236.65728809025865
2016-09-13,196.050003,237.03887358574616
2016-09-14,196.410004,237.42107434853241
2016-09-15,200.419998,237.80389137067252
2016-09-16,205.399994,238.18732564582118
2016-09-19,206.339996,238.57137816923532
2016-09-20,204.639999,238.95604993777653
2016-09-21,205.220001,239.3413419499138
2016-09-22,206.429993,239.72725520572607
2016-09-23,207.449997,240.11379070690467
2016-09-26,208.990005,240.50094945675622
2016-09-27,205.809998,240.88873246020498
2016-09-28,206.270004,241.27714072379553
2016-09-29,200.699997,241.66617525569546
2016-09-30,204.029999,242.05583706569792
2016-10-03,213.699997,242.44612716522417
2016-10-04,211.410004,242.83704656732638
2016-10-05,208.460007,243.2285962866901
2016-10-06,201.0,243.620777339637
2016-10-07,196.610001,244.01359074412738
2016-10-10,200.949997,244.40703751976304
2016-10-11,200.100006,244.80111868778963
2016-10-12,201.509995,245.19583527109955
2016-10-13,200.240005,245.5911882942345
2016-10-14,196.509995,245.9871787833881
2016-10-17,193.960007,246.38380776640864
2016-10-18,199.100006,246.7810762728017
