Date,Close,Prediction
2020-08-11,256.130005,259.53616
2020-08-12,259.890015,254.03392
2020-08-13,261.299988,257.0475
2020-08-14,261.23999,257.49573
2020-08-17,261.160004,258.66223
2020-08-18,262.339996,257.32956
2020-08-19,262.589996,256.96988
2020-08-20,269.01001,257.46722
2020-08-21,267.01001,262.293
2020-08-24,271.390015,262.86856
2020-08-25,280.820007,268.0423
2020-08-26,303.910004,271.2897
2020-08-27,293.22000099999997,290.21506
2020-08-28,293.660004,287.43942
2020-08-31,293.200012,288.21545
2020-09-01,295.440002,287.9721
2020-09-02,302.5,289.257
2020-09-03,291.119995,293.47333
2020-09-04,282.730011,283.19977
2020-09-08,271.160004,273.51944
2020-09-09,273.72000099999997,266.86533
2020-09-10,268.089996,268.75342
2020-09-11,266.609985,267.4996
2020-09-14,266.149994,264.2688
2020-09-15,272.420013,265.63126
2020-09-16,263.519989,268.38837
2020-09-17,254.82000699999998,261.08456
2020-09-18,252.52999900000003,253.33662
2020-09-21,248.149994,250.47647
2020-09-22,254.75,244.53734
2020-09-23,249.020004,248.0333
2020-09-24,249.52999900000003,249.7545
2020-09-25,254.82000699999998,245.84288
2020-09-28,256.820007,249.70161
2020-09-29,261.790009,252.56148
2020-09-30,261.899994,257.63327
2020-10-01,266.630005,258.1366
2020-10-02,259.940002,262.8925
2020-10-05,264.649994,256.4042
2020-10-06,258.660004,258.8987
2020-10-07,258.119995,256.41232
2020-10-08,263.76001,252.51926
2020-10-09,264.450012,258.37546
2020-10-12,275.75,258.51215
2020-10-13,276.140015,269.5638
2020-10-14,271.820007,271.86804
2020-10-15,266.72000099999997,268.1209
2020-10-16,265.929993,261.97476
2020-10-19,261.399994,262.15
2020-10-20,267.559998,259.4023
2020-10-21,278.730011,262.47208
2020-10-22,278.119995,275.51846
2020-10-23,284.790009,272.4228
2020-10-26,277.109985,277.5039
2020-10-27,283.290009,272.77814
2020-10-28,267.670013,276.35565
2020-10-29,280.829987,264.87753
2020-10-30,263.109985,275.5127
2020-11-02,261.359985,259.97922
2020-11-03,265.299988,259.78055
2020-11-04,287.380005,262.49896
2020-11-05,294.679993,281.46985
2020-11-06,293.410004,288.4576
2020-11-09,278.769989,286.26706
2020-11-10,272.429993,275.4134
2020-11-11,276.480011,265.7459
2020-11-12,275.079987,271.05038
2020-11-13,276.950012,271.7596
2020-11-16,278.959991,270.86957
2020-11-17,275.0,273.0439
2020-11-18,271.97000099999997,267.54138
2020-11-19,272.940002,268.87625
2020-11-20,269.700012,267.683
2020-11-23,268.429993,265.90573
2020-11-24,276.920013,262.94006
2020-11-25,275.589996,269.3515
2020-11-27,277.809998,270.45956
2020-11-30,276.97000099999997,273.01498
2020-12-01,286.549988,270.349
2020-12-02,287.519989,278.44635
2020-12-03,281.850006,280.22012
2020-12-04,279.700012,277.31573
2020-12-07,285.579987,275.9785
2020-12-08,283.399994,277.48608
2020-12-09,277.920013,278.53415
2020-12-10,277.119995,272.93362
2020-12-11,273.549988,271.31665
2020-12-14,274.190002,267.69144
2020-12-15,275.549988,269.02994
2020-12-16,275.670013,268.12775
2020-12-17,274.480011,271.41675
2020-12-18,276.399994,269.6313
2020-12-21,272.790009,270.36963
2020-12-22,267.089996,267.1303
2020-12-23,268.109985,263.3129
2020-12-24,267.399994,264.767
2020-12-28,277.0,263.48447
2020-12-29,276.77999900000003,268.05954
2020-12-30,271.869995,272.95416
2020-12-31,273.160004,268.28842
2021-01-04,268.940002,269.05606
2021-01-05,270.97000099999997,264.92178
2021-01-06,263.309998,266.86148
2021-01-07,268.73999,257.83206
2021-01-08,267.570007,263.80695
2021-01-11,256.839996,262.01895
2021-01-12,251.08999599999999,252.45323
2021-01-13,251.63999900000002,249.32022
2021-01-14,245.63999900000002,249.18489
2021-01-15,251.36000099999995,245.19156
2021-01-19,261.100006,249.31793
2021-01-20,267.480011,255.43634
2021-01-21,272.869995,263.6542
2021-01-22,274.5,266.98718
2021-01-25,278.01001,270.10413
2021-01-26,282.049988,271.33917
2021-01-27,272.140015,276.41333
2021-01-28,265.0,267.7401
2021-01-29,258.329987,267.30594
2021-02-01,262.01001,257.42252
2021-02-02,267.079987,257.48926
2021-02-03,266.649994,263.11984
2021-02-04,266.48999,261.26895
2021-02-05,268.100006,261.8679
2021-02-08,266.579987,261.08405
2021-02-09,269.450012,261.95013
2021-02-10,271.869995,265.21503
2021-02-11,270.390015,268.3258
2021-02-12,270.5,266.4762
2021-02-16,273.97000099999997,265.09442
2021-02-17,273.570007,267.28076
2021-02-18,269.390015,267.29028
2021-02-19,261.559998,262.9137
2021-02-22,260.329987,258.4314
2021-02-23,265.859985,255.3709
2021-02-24,264.309998,258.0899
2021-02-25,254.690002,258.17657
2021-02-26,257.619995,254.0144
2021-03-01,264.910004,256.45425
2021-03-02,259.0,259.70236
2021-03-03,255.41000400000001,257.29782
2021-03-04,257.640015,254.59898
2021-03-05,264.27999900000003,256.03156
2021-03-08,255.30999800000004,258.30197
