Date,Close,Prediction
2019-04-05,29.08,28.301723
2019-04-08,29.17,28.521809
2019-04-09,28.889999,28.69518
2019-04-10,29.07,28.775116
2019-04-11,29.07,28.830044
2019-04-12,30.17,28.863066
2019-04-15,29.84,29.051485
2019-04-16,29.879999,29.219671
2019-04-17,30.030001,29.3622
2019-04-18,30.030001,29.494295
2019-04-22,30.049999,29.600214
2019-04-23,30.07,29.681581
2019-04-24,30.02,29.742886
2019-04-25,30.08,29.7785
2019-04-26,30.35,29.80774
2019-04-29,30.77,29.871918
2019-04-30,30.58,30.005524
2019-05-01,30.26,30.116848
2019-05-02,30.5,30.153694
2019-05-03,30.709999,30.19254
2019-05-06,30.469999,30.257284
2019-05-07,29.92,30.284924
2019-05-08,29.799999,30.20915
2019-05-09,29.709999,30.08625
2019-05-10,29.58,29.949253
2019-05-13,28.25,29.80873
2019-05-14,28.620001,29.484352
2019-05-15,28.290001,29.198372
2019-05-16,28.59,28.919962
2019-05-17,28.4,28.737976
2019-05-20,28.4,28.595846
2019-05-21,28.690001,28.495464
2019-05-22,28.49,28.473919
2019-05-23,27.76,28.457191
2019-05-24,28.18,28.333427
2019-05-28,27.9,28.25074
2019-05-29,27.75,28.151289
2019-05-30,27.16,28.037933
2019-05-31,26.6,27.845173
2019-06-03,26.68,27.564312
2019-06-04,27.92,27.303043
2019-06-05,27.91,27.27974
2019-06-06,27.879999,27.355272
2019-06-07,27.530001,27.45864
2019-06-10,28.07,27.503895
2019-06-11,28.24,27.600723
2019-06-12,27.950001,27.726269
2019-06-13,27.940001,27.798061
2019-06-14,28.040001,27.834328
2019-06-17,27.93,27.863527
2019-06-18,28.620001,27.86652
2019-06-19,28.32,27.96417
2019-06-20,28.27,28.03697
2019-06-21,28.120001,28.082056
2019-06-24,27.98,28.084846
2019-06-25,27.76,28.04784
2019-06-26,27.91,27.96603
2019-06-27,28.209999,27.901934
2019-06-28,29.0,27.90104
2019-07-01,29.42,28.048586
2019-07-02,29.15,28.298883
2019-07-03,29.049999,28.511515
2019-07-05,29.26,28.66097
2019-07-08,29.200001,28.79198
2019-07-09,29.35,28.883053
2019-07-10,29.02,28.965878
2019-07-11,29.360001,28.97989
2019-07-12,29.450001,29.016895
2019-07-15,29.219999,29.069906
2019-07-16,28.99,29.086143
2019-07-17,29.190001,29.05053
2019-07-18,29.48,29.030924
2019-07-19,29.4,29.0654
2019-07-22,29.57,29.104578
2019-07-23,30.25,29.167562
2019-07-24,30.67,29.335936
2019-07-25,30.34,29.58498
2019-07-26,30.77,29.776573
2019-07-29,30.52,29.982592
2019-07-30,30.889999,30.119974
2019-07-31,30.68,30.26527
2019-08-01,29.49,30.35542
2019-08-02,29.379999,30.224123
2019-08-05,28.08,30.009329
2019-08-06,28.42,29.590893
2019-08-07,27.889999,29.212248
2019-08-08,28.379999,28.826157
2019-08-09,28.33,28.57822
2019-08-12,27.639999,28.419767
2019-08-13,27.719999,28.22096
2019-08-14,26.42,28.053331
2019-08-15,26.25,27.724571
2019-08-16,27.030001,27.358372
