Date,Close,Prediction
2015-11-12,212.940002,216.53574
2015-11-13,207.190002,215.4274
2015-11-16,214.309998,213.30734
2015-11-17,214.0,211.63275
2015-11-18,221.070007,210.31955
2015-11-19,221.800003,210.08823
2015-11-20,220.009995,210.52205
2015-11-23,217.75,211.0855
2015-11-24,218.25,211.4319
2015-11-25,229.639999,211.68385
2015-11-27,231.610001,213.04015
2015-11-30,230.259995,215.00352
2015-12-01,237.190002,216.93001
2015-12-02,231.990005,219.34814
2015-12-03,232.710007,221.1853
2015-12-04,230.380005,222.59445
2015-12-07,231.130005,223.35994
2015-12-08,226.720001,223.77252
2015-12-09,224.520004,223.47832
2015-12-10,227.070007,222.62039
2015-12-11,217.020004,221.82478
2015-12-14,218.580002,220.09235
2015-12-15,221.089996,218.25403
2015-12-16,234.509995,216.81718
2015-12-17,233.389999,217.14693
2015-12-18,230.460007,218.23308
2015-12-21,232.559998,219.31784
2015-12-22,229.949997,220.5163
2015-12-23,229.699997,221.36172
2015-12-24,230.570007,221.90599
2015-12-28,228.949997,222.31537
2015-12-29,237.190002,222.43097
2015-12-30,238.089996,223.23787
2015-12-31,240.009995,224.3848
2016-01-04,223.410004,225.7839
2016-01-05,223.429993,225.42313
2016-01-06,219.039993,224.22557
2016-01-07,215.649994,222.2451
2016-01-08,211.0,219.72581
2016-01-11,207.850006,216.726
2016-01-12,209.970001,213.49385
2016-01-13,200.309998,210.73105
2016-01-14,206.179993,207.5234
2016-01-15,204.990005,205.08612
2016-01-19,204.720001,203.19632
2016-01-20,198.699997,201.80032
2016-01-21,199.970001,200.2122
2016-01-22,202.550003,198.85687
2016-01-25,196.380005,198.04474
2016-01-26,193.559998,196.97183
2016-01-27,188.070007,195.6093
2016-01-28,189.699997,193.67943
2016-01-29,191.199997,191.84158
2016-02-01,196.940002,190.40416
2016-02-02,182.779999,189.93523
2016-02-03,173.479996,188.55711
2016-02-04,175.330002,185.92131
2016-02-05,162.600006,183.1084
2016-02-08,147.990005,179.17433
2016-02-09,148.25,173.5871
2016-02-10,143.669998,167.77356
2016-02-11,150.470001,161.98465
2016-02-12,151.039993,157.5462
2016-02-16,155.169998,154.3696
2016-02-17,168.679993,152.66182
2016-02-18,166.770004,153.33873
2016-02-19,166.580002,155.03574
2016-02-22,177.740005,157.10434
2016-02-23,177.210007,160.31233
2016-02-24,179.0,163.71025
2016-02-25,187.429993,167.02477
2016-02-26,190.339996,170.79578
2016-02-29,191.929993,174.672
2016-03-01,186.350006,178.32616
2016-03-02,188.339996,180.85442
2016-03-03,195.740005,182.70087
2016-03-04,201.039993,184.72359
2016-03-07,205.289993,187.13708
2016-03-08,202.600006,189.91621
2016-03-09,208.720001,192.2841
2016-03-10,205.179993,194.80919
2016-03-11,207.5,196.73897
2016-03-14,215.149994,198.38037
2016-03-15,218.339996,200.46788
2016-03-16,221.929993,202.86642
2016-03-17,226.380005,205.5286
2016-03-18,232.740005,208.48651
2016-03-21,238.320007,211.91966
2016-03-22,234.240005,215.78107
2016-03-23,222.580002,218.98616
2016-03-24,227.75,220.26555
2016-03-28,230.259995,220.94289
2016-03-29,230.130005,221.44846
2016-03-30,226.889999,221.77597
2016-03-31,229.770004,221.63232
2016-04-01,237.589996,221.56555
2016-04-04,246.990005,222.35223
2016-04-05,255.470001,224.46295
2016-04-06,265.420013,227.90292
2016-04-07,257.200012,232.67952
2016-04-08,250.070007,236.73564
2016-04-11,249.919998,239.23183
2016-04-12,247.820007,240.61244
2016-04-13,254.529999,241.00565
2016-04-14,251.860001,241.52232
2016-04-15,254.509995,241.7302
2016-04-18,253.880005,242.03542
2016-04-19,247.369995,242.27917
2016-04-20,249.970001,241.78957
2016-04-21,248.289993,241.26361
2016-04-22,253.75,240.59088
2016-04-25,251.820007,240.49347
2016-04-26,253.740005,240.49487
2016-04-27,251.470001,240.76424
2016-04-28,247.710007,240.90742
2016-04-29,240.759995,240.59132
2016-05-02,241.800003,239.36273
2016-05-03,232.320007,237.92401
2016-05-04,222.559998,235.54605
2016-05-05,211.529999,231.96516
2016-05-06,214.929993,227.04079
2016-05-09,208.919998,222.34453
2016-05-10,208.690002,217.65904
2016-05-11,208.960007,213.51219
2016-05-12,207.279999,210.15692
2016-05-13,207.610001,207.44154
2016-05-16,208.289993,205.42926
2016-05-17,204.660004,204.10333
2016-05-18,211.169998,202.929
2016-05-19,215.210007,202.66464
2016-05-20,220.279999,203.32462
2016-05-23,216.220001,204.93214
2016-05-24,217.910004,206.43808
2016-05-25,219.580002,207.91266
2016-05-26,225.119995,209.36757
2016-05-27,223.039993,211.21344
2016-05-31,223.229996,212.81885
2016-06-01,219.559998,214.1352
2016-06-02,218.960007,214.75426
2016-06-03,218.990005,214.86903
2016-06-06,220.679993,214.69328
2016-06-07,232.339996,214.5477
2016-06-08,235.520004,215.6372
2016-06-09,229.360001,217.55577
2016-06-10,218.789993,219.05386
2016-06-13,217.869995,219.0776
2016-06-14,214.960007,218.24393
2016-06-15,217.699997,216.7316
2016-06-16,217.929993,215.31325
2016-06-17,215.470001,214.11443
2016-06-20,219.699997,212.91383
2016-06-21,219.610001,212.30042
2016-06-22,196.660004,212.0512
2016-06-23,196.399994,209.64445
2016-06-24,193.149994,206.40666
2016-06-27,198.550003,202.73459
2016-06-28,201.789993,199.80568
2016-06-29,210.190002,197.92386
2016-06-30,212.279999,197.69046
2016-07-01,216.5,198.57982
2016-07-05,213.979996,200.42604
2016-07-06,214.440002,202.31755
2016-07-07,215.940002,204.08337
2016-07-08,216.779999,205.73628
2016-07-11,224.779999,207.22054
2016-07-12,224.649994,209.27336
2016-07-13,222.529999,211.35449
2016-07-14,221.529999,212.9925
2016-07-15,220.399994,214.1038
2016-07-18,226.25,214.68266
2016-07-19,225.259995,215.51505
2016-07-20,228.360001,216.25716
2016-07-21,220.5,217.19118
2016-07-22,222.270004,217.2878
2016-07-25,230.009995,217.13518
2016-07-26,229.509995,217.659
2016-07-27,228.490005,218.40446
2016-07-28,230.610001,219.08406
2016-07-29,234.789993,219.87752
2016-08-01,230.009995,221.06967
2016-08-02,227.199997,221.8275
2016-08-03,225.789993,221.99298
2016-08-04,230.610001,221.68222
2016-08-05,230.029999,221.65427
2016-08-08,226.160004,221.70006
2016-08-09,229.080002,221.38211
2016-08-10,225.649994,221.22525
2016-08-11,224.910004,220.80386
2016-08-12,225.610001,220.22647
2016-08-15,225.589996,219.70642
2016-08-16,223.610001,219.27234
2016-08-17,223.240005,218.73015
2016-08-18,223.509995,218.1628
2016-08-19,225.0,217.67711
2016-08-22,222.929993,217.44624
2016-08-23,224.839996,217.16039
2016-08-24,222.619995,217.0871
2016-08-25,220.960007,216.89983
2016-08-26,219.990005,216.5102
2016-08-29,215.199997,215.96107
2016-08-30,211.339996,214.89243
2016-08-31,212.009995,213.27998
2016-09-01,200.770004,211.63719
2016-09-02,197.779999,208.989
2016-09-06,202.830002,205.82642
2016-09-07,201.710007,203.2698
2016-09-08,197.360001,201.19131
2016-09-09,194.470001,199.16266
2016-09-12,198.300003,197.1083
2016-09-13,196.050003,195.67944
2016-09-14,196.410004,194.5052
2016-09-15,200.419998,193.65056
2016-09-16,205.399994,193.48346
2016-09-19,206.339996,194.21652
2016-09-20,204.639999,195.4433
2016-09-21,205.220001,196.6254
2016-09-22,206.429993,197.71776
2016-09-23,207.449997,198.75993
2016-09-26,208.990005,199.75595
2016-09-27,205.809998,200.76767
2016-09-28,206.270004,201.33263
2016-09-29,200.699997,201.64642
2016-09-30,204.029999,201.1996
2016-10-03,213.699997,200.75197
2016-10-04,211.410004,201.343
2016-10-05,208.460007,202.15688
2016-10-06,201.0,202.70439
2016-10-07,196.610001,202.27821
2016-10-10,200.949997,200.93825
2016-10-11,200.100006,199.7141
2016-10-12,201.509995,198.57999
2016-10-13,200.240005,197.77202
2016-10-14,196.509995,197.09604
2016-10-17,193.960007,196.18663
2016-10-18,199.100006,195.00171
2016-10-19,203.559998,194.34315
2016-10-20,199.100006,194.4912
2016-10-21,200.089996,194.58664
2016-10-24,202.759995,194.76663
2016-10-25,202.339996,195.24823
2016-10-26,202.240005,195.78796
2016-10-27,204.009995,196.29143
2016-10-28,199.970001,196.90349
2016-10-31,197.729996,197.0776
2016-11-01,190.789993,196.7739
2016-11-02,188.020004,195.52544
2016-11-03,187.419998,193.6348
2016-11-04,190.559998,191.54666
2016-11-07,193.210007,189.9076
2016-11-08,194.940002,188.95937
2016-11-09,190.059998,188.66792
2016-11-10,185.350006,188.25868
2016-11-11,188.559998,187.36139
2016-11-14,181.449997,186.64755
2016-11-15,183.770004,185.36081
2016-11-16,183.929993,184.16966
2016-11-17,188.660004,183.16899
2016-11-18,185.020004,182.87491
2016-11-21,184.520004,182.60701
2016-11-22,191.169998,182.34613
2016-11-23,193.139999,182.81172
2016-11-25,196.649994,183.80649
2016-11-28,196.119995,185.34221
2016-11-29,189.570007,186.93755
2016-11-30,189.399994,187.7065
2016-12-01,181.880005,187.94069
2016-12-02,181.470001,187.06696
2016-12-05,186.800003,185.6633
2016-12-06,185.850006,184.67464
2016-12-07,193.149994,183.90134
2016-12-08,192.289993,184.09558
2016-12-09,192.179993,184.68532
2016-12-12,192.429993,185.42174
2016-12-13,198.149994,186.18498
2016-12-14,198.690002,187.47415
2016-12-15,197.580002,188.94424
2016-12-16,202.490005,190.23285
2016-12-19,202.729996,191.79456
2016-12-20,208.789993,193.33688
2016-12-21,207.699997,195.32762
2016-12-22,208.449997,197.20287
2016-12-23,213.339996,198.8867
2016-12-27,219.529999,200.78297
2016-12-28,219.740005,203.20786
2016-12-29,214.679993,205.64493
2016-12-30,213.690002,207.28314
2017-01-03,216.990005,208.2158
2017-01-04,226.990005,209.00308
2017-01-05,226.75,210.64919
2017-01-06,229.009995,212.5099
2017-01-09,231.279999,214.51627
2017-01-10,229.869995,216.60292
2017-01-11,229.729996,218.33955
2017-01-12,229.589996,219.6797
2017-01-13,237.75,220.6364
2017-01-17,235.580002,222.12657
2017-01-18,238.360001,223.47342
2017-01-19,243.759995,224.89055
2017-01-20,244.729996,226.73549
2017-01-23,248.919998,228.67966
2017-01-24,254.610001,230.88977
2017-01-25,254.470001,233.56569
2017-01-26,252.509995,236.14655
2017-01-27,252.949997,238.17603
2017-01-30,250.630005,239.72733
2017-01-31,251.929993,240.59427
2017-02-01,249.240005,241.13474
2017-02-02,251.550003,241.1467
2017-02-03,251.330002,241.1231
2017-02-06,257.769989,241.04726
2017-02-07,257.480011,241.62288
2017-02-08,262.079987,242.42523
2017-02-09,269.200012,243.74178
2017-02-10,269.230011,245.90521
2017-02-13,280.600006,248.2486
2017-02-14,280.980011,251.60233
2017-02-15,279.76001,255.09528
2017-02-16,268.950012,258.12952
2017-02-17,272.230011,259.44537
2017-02-21,277.390015,260.07587
2017-02-22,273.51001,260.77148
2017-02-23,255.990005,260.98502
2017-02-24,257.0,259.1178
2017-02-27,246.229996,256.54327
2017-02-28,249.990005,252.75644
2017-03-01,250.020004,249.19379
2017-03-02,250.479996,246.1413
2017-03-03,251.570007,243.76678
2017-03-06,251.210007,242.15036
2017-03-07,248.589996,241.09789
2017-03-08,246.869995,240.21346
2017-03-09,244.899994,239.36604
2017-03-10,243.690002,238.44737
2017-03-13,246.169998,237.48483
2017-03-14,258.0,236.87515
2017-03-15,255.729996,237.7435
2017-03-16,262.049988,239.02719
2017-03-17,261.5,241.06245
