Date,Open,High,Low,Close,Open_Pred,High_Pred,Low_Pred,Close_Pred
2020-08-06,125.00000000000001,126.260002,125.0,126.120003,125.24273,126.108246,123.88773,125.152824
2020-08-07,123.5,125.07,123.209999,124.959999,126.3352,126.735664,124.73506,125.44386
2020-08-10,125.419998,127.23999799999999,125.18,127.11000099999998,124.66146,124.8695,122.71743,123.98565
2020-08-11,128.759995,130.470001,126.61000099999998,126.75000000000001,127.00883,127.35121,125.526245,126.396835
2020-08-12,127.610001,127.790001,125.879997,126.69999700000001,127.586494,128.12334,125.8287,127.30715
2020-08-13,125.959999,126.389999,124.769997,125.02999900000002,126.93574,127.27328,125.208786,126.32558
2020-08-14,124.19999700000001,125.55999799999998,123.910004,125.26999699999999,125.37659,125.7418,123.220665,124.51534
2020-08-17,125.24999999999999,125.589996,124.410004,124.440002,124.92705,125.17616,123.20793,124.10898
2020-08-18,125.00000000000001,125.49999999999999,124.239998,124.919998,124.78494,125.31889,123.38819,124.50941
2020-08-19,124.830002,125.49999999999999,123.5,123.839996,124.89884,125.40708,123.63519,124.68281
2020-08-20,123.199997,124.04000099999999,122.809998,123.15000200000001,124.20575,124.480446,122.81093,123.425415
2020-08-21,123.01000199999999,123.480003,122.309998,123.160004,123.32751,123.61855,121.662506,122.64142
2020-08-24,123.790001,126.059998,123.360001,125.67999999999999,123.24541,123.706055,121.96168,122.747444
2020-08-25,125.99999999999999,126.82,124.48999799999999,124.639999,125.582794,125.86184,123.87284,124.70609
2020-08-26,124.94999700000001,125.120003,123.94999700000001,124.16999800000002,124.90885,125.58362,123.56168,124.67461
2020-08-27,124.599998,125.09999800000001,123.98000300000001,124.650002,124.24274,124.878555,122.96741,124.33251
2020-08-28,124.959999,125.30000300000002,124.22000099999998,125.07,124.870346,125.20163,123.31,124.08623
2020-08-31,125.24999999999999,125.25000000000001,123.029999,123.309998,125.068306,125.19599,123.47345,124.29302
2020-09-01,122.84999799999999,123.949997,122.150002,123.400002,123.47485,123.98527,121.98036,123.20175
2020-09-02,123.720001,128.699997,123.580002,128.179993,123.43532,123.7503,121.99941,122.96282
2020-09-03,128.190002,129.949997,123.650002,124.44999700000001,127.97044,128.42026,126.3951,127.06215
2020-09-04,124.349998,125.34999799999999,121.239998,122.300003,124.924904,125.97443,122.59682,124.134575
2020-09-08,122.160004,122.87000299999998,120.709999,121.209999,122.8364,124.18751,120.48902,122.472305
2020-09-09,122.12999699999999,123.69999699999998,121.290001,122.260002,121.64923,122.24363,119.211685,120.79967
2020-09-10,122.529999,123.580002,120.239998,120.559998,122.52935,123.00197,120.641624,121.81995
2020-09-11,121.389999,122.699997,120.730003,121.459999,120.97188,122.033966,119.44828,121.28997
2020-09-14,122.360001,123.37999699999999,121.760002,122.089996,122.55152,123.27335,120.97707,122.20847
2020-09-15,122.82000000000001,123.400002,122.239998,122.44000199999999,122.72285,123.14626,121.06649,122.14847
2020-09-16,122.70999899999998,125.81999999999998,122.709999,124.220001,123.137146,123.47274,121.52443,122.21718
2020-09-17,122.62000300000001,125.55000300000002,121.970001,124.919998,124.93375,125.4007,123.31047,124.20847
2020-09-18,124.260002,124.91999799999999,122.650002,122.76000199999999,124.33127,124.53775,122.41388,123.17011
2020-09-21,120.480003,120.699997,118.580002,120.25,122.64867,123.39576,120.87581,121.99431
2020-09-22,120.330002,121.44999700000001,119.529999,120.510002,119.039925,119.70271,117.61819,118.97741
2020-09-23,120.800003,121.58999599999999,118.43,118.830002,120.67866,121.06487,119.259315,119.92597
2020-09-24,118.099998,119.51999700000002,116.480003,118.089996,118.35283,118.77907,116.57229,117.78669
2020-09-25,117.599998,119.41000399999999,116.940002,118.949997,118.0959,118.79708,116.55984,117.50341
2020-09-28,120.57,122.33000200000001,120.410004,121.73000299999998,118.82016,119.4974,117.128784,118.30785
2020-09-29,121.410004,122.19000199999999,120.209999,120.940002,121.84578,122.62214,120.61367,121.58085
2020-09-30,121.37999699999999,122.91000399999999,120.800003,121.66999800000002,120.934326,121.608475,119.153206,120.56152
2020-10-01,122.360001,123.300003,120.360001,121.089996,122.123985,122.753876,120.27975,121.3993
2020-10-02,119.040001,121.75000000000001,118.82,120.57,121.241425,121.57753,119.522736,120.713234
2020-10-05,121.839996,122.75,121.050003,122.010002,120.585655,121.01891,118.544754,119.84815
2020-10-06,122.580002,124.830002,121.589996,121.970001,122.118195,122.75972,120.638855,121.93344
2020-10-07,122.66999800000002,124.389999,122.32,124.06999999999998,122.76355,123.312485,120.7743,122.106834
2020-10-08,130.860001,135.5,129.770004,131.490005,124.17128,124.64728,122.72626,123.58598
2020-10-09,132.0,132.0,127.599998,127.79000100000002,133.48866,134.36684,131.81966,133.05493
2020-10-12,128.070007,128.25,126.44000200000002,127.209999,128.87732,130.0384,126.986916,128.76968
2020-10-13,126.57,127.15000200000001,124.459999,125.09999800000001,128.24013,129.10493,125.71901,127.52308
2020-10-14,125.129997,126.94000200000002,125.12999700000002,125.94000200000002,125.38417,125.68635,123.06025,124.35343
2020-10-15,124.080002,125.220001,123.84999799999999,124.889999,126.977455,127.295235,125.5127,126.664406
2020-10-16,125.169998,126.43000000000002,124.66000399999999,125.92999999999999,124.87906,125.48934,123.30163,124.48842
2020-10-19,126.800003,127.349998,125.080002,125.51999700000002,126.53939,126.8088,125.14148,125.555176
2020-10-20,119.800003,120.150002,116.839996,117.370003,126.014534,126.52016,124.654945,125.51733
2020-10-21,116.660004,117.690002,114.790001,115.059998,116.91662,117.90444,115.071396,116.322556
2020-10-22,115.0,116.059998,112.980003,115.760002,114.5272,115.203926,112.90893,113.71231
2020-10-23,116.5,116.620003,115.529999,116.0,114.37918,115.16463,112.864456,113.95404
2020-10-26,114.449997,114.900002,111.839996,112.220001,115.959145,116.54397,114.58924,115.810616
2020-10-27,112.150002,112.220001,110.029999,110.559998,111.5306,112.635315,109.61879,111.27815
2020-10-28,108.660004,109.730003,105.919998,106.650002,110.40807,111.55298,109.12183,110.123
2020-10-29,107.25,109.639999,106.550003,108.910004,105.96452,106.6592,103.64101,105.43247
2020-10-30,107.900002,111.800003,107.75,111.660004,108.32169,109.202965,106.78221,107.801575
2020-11-02,112.650002,113.830002,112.25,112.910004,110.39748,110.97469,108.54571,109.89553
2020-11-03,114.0,115.650002,113.629997,114.160004,112.12478,113.06893,110.35126,111.795616
2020-11-04,112.330002,113.910004,111.160004,111.900002,114.06652,114.824394,112.666504,114.08306
2020-11-05,113.300003,115.290001,113.010002,114.769997,111.48033,112.165146,109.73227,110.84283
2020-11-06,115.080002,115.099998,113.389999,114.040001,114.39895,114.776344,112.939415,113.77058
2020-11-09,117.879997,119.73999800000001,115.269997,115.529999,113.30859,113.74055,111.689735,113.10085
2020-11-10,116.690002,118.16999799999999,116.25,117.910004,116.689865,117.35864,115.08599,116.325806
2020-11-11,118.120003,118.34999800000001,116.220001,117.199997,118.08565,118.648674,116.57024,117.63088
2020-11-12,115.629997,116.370003,113.480003,114.5,117.53703,117.927765,115.27678,116.3917
2020-11-13,115.190002,117.370003,115.010002,116.849998,114.442055,115.266525,112.51908,113.55183
2020-11-16,118.300003,118.55000300000002,117.120003,118.360001,117.143715,117.90953,115.86305,116.9287
2020-11-17,117.599998,118.54000100000002,117.07,117.699997,118.07051,118.70412,117.07509,118.081764
2020-11-18,117.720001,118.879997,116.75,116.769997,117.9494,118.54083,116.40056,117.61931
2020-11-19,116.540001,117.449997,115.889999,117.18,117.38273,117.99051,116.04761,116.846886
2020-11-20,117.599998,118.040001,116.690002,116.940002,117.4759,118.05617,116.10108,117.14282
2020-11-23,117.43,120.519997,117.269997,120.089996,117.108795,117.79987,115.55474,116.61824
2020-11-24,120.86000099999998,124.73000299999998,120.809998,124.41999800000002,120.29731,121.13433,119.08797,120.1178
2020-11-25,122.93,124.33000200000001,122.110001,124.19999700000001,124.479614,125.11431,123.072205,124.11452
2020-11-27,124.19999700000001,125.30999800000001,123.910004,124.349998,123.85631,124.59283,121.92604,123.04033
2020-11-30,124.099998,125.0,123.089996,123.519997,124.81267,125.67081,123.21165,124.51585
2020-12-01,123.900002,125.83000200000001,123.080002,123.160004,123.7677,124.24337,122.32969,123.42634
2020-12-02,122.84999799999999,124.639999,122.410004,124.62000300000001,124.070984,124.52199,122.28755,123.53906
2020-12-03,124.160004,124.860001,123.290001,123.610001,124.5205,124.88236,122.943245,123.96023
2020-12-04,123.970001,127.379997,123.639999,127.19999700000001,124.38716,124.90307,122.63096,123.843
2020-12-07,126.48999800000001,126.970001,124.57,124.699997,127.24038,127.773674,125.56827,126.62288
2020-12-08,125.32,126.33000199999998,124.63999899999999,125.70999899999998,125.4404,126.184746,123.64326,124.630775
2020-12-09,125.80000299999999,127.690002,125.69999700000001,126.79000099999999,125.94996,126.63972,124.383026,125.65354
2020-12-10,126.349998,126.92999999999999,124.940002,124.959999,127.26106,127.733246,125.80495,126.62223
2020-12-11,124.080002,125.51000200000001,123.610001,124.269997,125.32149,125.65554,123.47884,124.67692
2020-12-14,125.32,126.239998,123.470001,123.529999,124.67667,125.55684,123.298225,124.74492
2020-12-15,124.38999899999999,125.93,123.440002,125.92999999999999,124.49607,125.0315,122.71672,124.01577
2020-12-16,125.93000000000002,126.57,125.290001,125.550003,126.24704,126.77511,124.73981,125.6776
2020-12-17,126.08000200000001,126.089996,124.910004,125.550003,126.189255,126.51525,124.268265,125.34761
2020-12-18,125.58999599999999,126.400002,124.97000100000001,125.849998,125.49235,126.15685,124.19652,125.08507
2020-12-21,123.970001,124.18,121.720001,123.38999900000002,125.98538,126.393776,124.62942,125.883766
2020-12-22,123.309998,124.22000099999998,122.410004,123.610001,122.69583,123.2591,121.26168,121.93481
2020-12-23,123.879997,125.20999900000001,123.739998,123.900002,123.41565,123.766045,122.155045,123.1577
2020-12-24,125.00000000000001,125.09999800000001,124.209999,124.690002,124.25158,124.577515,122.69363,123.59386
2020-12-28,125.099998,126.59999800000001,124.459999,124.82000000000001,124.93459,125.418915,123.68959,124.56538
2020-12-29,125.349998,125.480003,123.239998,123.80000299999999,125.43801,125.67308,123.45617,124.555275
2020-12-30,123.80000300000002,124.84999800000001,123.629997,124.339996,124.07063,124.88175,122.85324,123.8057
2020-12-31,124.220001,126.029999,123.98999799999999,125.87999699999999,124.65763,124.89185,122.984146,124.32895
2021-01-04,125.849998,125.919998,123.040001,123.940002,125.55267,125.98318,123.9511,124.66405
2021-01-05,125.010002,126.68000000000002,124.610001,126.13999900000002,123.85292,124.34976,122.29466,123.42121
2021-01-06,126.90000200000001,131.880005,126.720001,129.289993,126.40615,126.884865,124.796486,126.031334
2021-01-07,130.039993,130.460007,128.259995,128.990005,130.10709,130.52196,128.29332,129.19391
2021-01-08,128.570007,129.320007,126.980003,128.529999,129.39952,130.15918,127.62976,128.8282
2021-01-11,127.949997,129.679993,127.66000400000001,128.580002,128.67577,129.6441,126.7692,128.36447
2021-01-12,129.089996,129.850006,127.94000199999999,129.210007,129.11182,129.12796,127.306244,128.19717
2021-01-13,129.149994,129.75,126.45999900000001,126.91999800000002,129.17583,129.63461,127.819305,128.90869
2021-01-14,128.020004,130.160004,127.55000300000002,128.970001,127.348495,128.0433,125.709404,126.96383
2021-01-15,128.279999,129.240005,127.66999800000002,128.389999,130.15837,130.28941,128.27737,129.09796
2021-01-19,129.279999,129.589996,128.089996,129.020004,128.79684,129.11848,126.9486,128.0525
2021-01-20,129.699997,131.059998,128.559998,130.080002,129.47495,130.1024,127.95606,128.87552
2021-01-21,130.119995,132.240005,130.050003,131.649994,130.35855,130.82967,128.83188,129.84784
2021-01-22,120.699997,120.699997,117.360001,118.610001,132.18636,132.3872,130.78789,131.55397
2021-01-25,118.760002,119.540001,117.449997,118.580002,116.417946,116.94954,113.86299,115.08874
2021-01-26,119.18,122.589996,118.419998,122.489998,117.87917,118.6034,116.312584,117.13417
2021-01-27,122.08000199999998,124.790001,121.620003,122.47000099999998,121.86624,122.32033,120.82046,121.851776
2021-01-28,122.800003,123.19999700000001,120.07,120.080002,122.813194,123.144035,120.71112,121.952126
2021-01-29,120.220001,121.300003,118.900002,119.110001,119.70955,121.16987,117.90078,119.17489
2021-02-01,119.900002,120.949997,118.730003,120.540001,119.69577,120.66128,118.18412,119.69283
2021-02-02,119.360001,121.0,119.279999,119.440002,120.395065,120.9753,118.688614,119.98067
2021-02-03,119.040001,119.800003,118.120003,119.120003,119.455505,120.08823,117.38389,118.968185
2021-02-04,119.910004,121.099998,118.870003,121.019997,118.64505,118.82879,116.98596,118.02424
2021-02-05,121.0,121.80999800000001,120.519997,121.79000100000002,120.79485,121.17428,119.03287,120.13706
2021-02-08,122.62000300000001,123.98000300000001,122.400002,123.610001,121.6811,121.54624,120.216415,120.79792
2021-02-09,121.90000200000001,122.599998,121.050003,122.09999799999999,123.40247,124.04872,122.260704,123.10315
2021-02-10,123.02999900000002,123.410004,121.209999,122.23999800000001,121.35964,121.65027,119.81742,120.67133
2021-02-11,122.0,122.20999899999998,120.629997,120.910004,121.70398,122.112755,120.48388,121.07101
2021-02-12,121.0,121.360001,120.089996,120.800003,120.639435,120.99701,119.50689,120.41252
2021-02-16,120.150002,120.599998,119.360001,120.07,120.64593,121.14352,119.3925,120.495
2021-02-17,119.269997,120.55999799999998,119.019997,119.970001,120.086266,120.22467,118.09893,118.952835
2021-02-18,120.5,120.940002,119.699997,120.730003,120.198364,120.46464,118.47136,119.2204
2021-02-19,120.75,120.76000199999999,118.379997,118.989998,120.598564,121.223915,119.61142,120.56581
2021-02-22,118.5,121.12999700000002,118.440002,120.860001,118.8881,119.7024,117.47679,118.78915
2021-02-23,120.919998,121.349998,119.800003,120.709999,120.4439,120.83146,118.95654,119.61965
2021-02-24,120.800003,123.48999799999999,120.519997,123.20999899999998,120.41347,120.893845,118.877945,119.9406
2021-02-25,123.37000300000001,124.349998,122.339996,122.47000099999998,122.97258,123.659546,121.45906,122.59108
2021-02-26,122.25,122.24999999999999,118.879997,118.93,122.898964,123.57862,121.328575,122.563995
2021-03-01,120.349998,122.32000000000001,119.860001,120.739998,119.075485,119.98171,117.19042,118.755035
2021-03-02,120.739998,121.90000200000001,120.260002,120.330002,121.62253,122.165146,119.977394,121.17508
2021-03-03,120.5,122.629997,119.980003,122.36000100000001,120.97428,121.26316,118.8598,120.05426
2021-03-04,122.0,123.220001,118.760002,120.110001,122.335,122.98784,120.77426,121.93505
2021-03-05,120.639999,123.74999999999999,120.25,122.830002,120.283775,121.15146,118.21069,119.56891
2021-03-08,122.98999799999999,126.84999800000001,122.879997,124.80999800000001,123.21094,123.95147,121.740074,122.784035
2021-03-09,125.400002,126.43000000000002,124.16000400000001,124.18,125.32272,125.95885,123.47976,124.8031
2021-03-10,125.05000300000002,128.240005,124.610001,127.870003,124.730125,125.66946,122.82625,123.827644
2021-03-11,128.089996,128.639999,126.779999,127.139999,128.20393,128.82338,126.36817,127.85119
2021-03-12,127.190002,127.68,126.61000099999998,127.61000100000001,127.86495,128.34053,126.154144,127.22276
2021-03-15,127.76999699999999,128.75,127.540001,128.580002,127.69028,128.19928,126.52186,127.88711
2021-03-16,128.279999,128.520004,127.33999600000001,128.240005,128.99683,129.27904,127.56602,128.25587
2021-03-17,128.460007,129.490005,127.48999799999999,129.029999,128.62666,128.62492,127.15911,127.59464
2021-03-18,128.940002,131.0,127.79000099999999,130.059998,129.06429,129.27373,127.57434,128.53676
2021-03-19,130.020004,130.440002,128.529999,128.899994,130.52655,130.94528,129.049,129.56194
2021-03-22,128.5,130.720001,127.889999,130.550003,129.16217,129.63768,127.60548,128.821
2021-03-23,130.440002,131.559998,129.800003,130.460007,130.51883,130.99393,128.72433,129.55336
2021-03-24,130.949997,132.110001,130.570007,130.619995,130.95154,131.43248,129.31908,130.31456
2021-03-25,130.330002,133.240005,129.770004,133.070007,131.30516,131.75082,129.61668,131.17151
2021-03-26,133.289993,136.479996,133.119995,136.380005,133.26964,134.01834,131.91115,132.84465
2021-03-29,135.979996,137.070007,135.509995,135.860001,136.71652,136.7684,134.76183,135.74934
2021-03-30,135.860001,136.270004,134.020004,134.720001,136.47908,137.17674,134.85176,136.17307
2021-03-31,134.539993,134.710007,132.710007,133.259995,135.06848,135.70177,133.47098,134.82585
2021-04-01,133.759995,133.929993,132.270004,133.229996,133.6715,133.83221,131.6678,132.57094
2021-04-05,133.639999,136.690002,133.399994,135.929993,133.5276,133.77441,131.98647,133.0068
2021-04-06,135.580002,135.639999,134.089996,134.220001,136.35631,136.6167,134.76668,135.76944
2021-04-07,133.839996,134.940002,133.779999,134.929993,134.90224,135.31375,133.10074,134.21579
2021-04-08,134.570007,135.630005,134.160004,135.119995,135.48154,135.96205,133.8534,134.78719
2021-04-09,134.869995,135.740005,134.710007,135.729996,135.45535,135.53755,133.88977,134.63042
2021-04-12,135.020004,135.369995,133.850006,134.589996,136.0832,136.20828,134.71486,135.34901
2021-04-13,133.0,133.619995,130.380005,131.179993,134.5046,134.83495,133.12608,134.07104
2021-04-14,131.309998,132.779999,130.520004,132.630005,131.04762,131.2035,129.12737,130.07918
2021-04-15,133.279999,133.869995,132.220001,132.580002,132.66835,133.08563,131.29225,132.39175
2021-04-16,133.0,134.100006,132.949997,133.589996,133.0852,133.51859,131.44702,132.59772
2021-04-19,133.600006,133.820007,132.580002,133.119995,133.91878,134.14963,132.27223,133.07986
2021-04-20,137.070007,139.770004,136.699997,138.160004,133.40874,133.72754,131.75371,132.65877
2021-04-21,138.059998,143.729996,137.710007,143.550003,139.20752,139.69818,138.00465,138.94748
2021-04-22,143.699997,144.740005,141.0,141.279999,143.4535,143.9127,141.81146,143.03918
2021-04-23,141.309998,143.610001,140.949997,142.429993,142.45163,143.20894,140.00056,141.41963
2021-04-26,142.419998,143.630005,141.479996,141.570007,142.9356,143.32925,140.68109,142.27089
2021-04-27,141.690002,142.559998,140.75,142.009995,142.6971,142.71703,140.45326,141.56863
2021-04-28,142.919998,143.399994,142.100006,143.0,142.48103,142.72223,140.77455,141.86533
2021-04-29,144.130005,148.740005,142.979996,144.240005,143.44794,143.69527,142.19858,143.25696
2021-04-30,143.699997,143.830002,140.550003,141.880005,146.18877,146.15088,143.91837,144.83711
2021-05-03,143.809998,145.75,143.550003,144.75,142.49394,143.44861,140.95155,142.21155
2021-05-04,144.410004,146.589996,144.330002,145.75,146.39786,146.6635,144.03255,145.19221
2021-05-05,145.940002,145.940002,144.970001,145.220001,146.45285,146.57875,144.54242,145.27797
2021-05-06,145.259995,148.509995,145.179993,148.419998,146.01942,146.13602,144.2557,145.30048
2021-05-07,145.919998,146.139999,144.570007,145.460007,148.60083,149.03839,147.0681,148.02284
2021-05-10,145.800003,148.380005,145.800003,146.169998,145.83046,145.81111,144.26556,145.23062
2021-05-11,144.990005,145.190002,142.899994,144.220001,147.31525,147.746,145.51396,146.77515
2021-05-12,143.839996,144.149994,141.139999,141.300003,144.34067,144.595,142.82979,143.51903
2021-05-13,141.449997,144.899994,141.279999,144.169998,142.21494,142.04173,139.56511,140.52838
2021-05-14,145.110001,145.690002,143.960007,144.679993,144.33237,144.81638,142.807,143.89679
2021-05-17,144.440002,145.800003,144.330002,145.110001,145.26154,145.53043,143.73566,144.80013
2021-05-18,144.779999,145.300003,143.229996,143.910004,145.62512,146.10068,143.47635,144.88774
2021-05-19,142.320007,143.199997,140.919998,143.190002,144.53444,145.00322,142.9788,143.87625
2021-05-20,143.119995,144.910004,142.160004,143.880005,143.01234,142.85947,141.14034,142.0324
2021-05-21,144.279999,145.699997,144.279999,144.740005,144.18616,144.44896,142.48756,143.50146
2021-05-24,145.059998,145.389999,144.179993,144.720001,145.26712,145.24808,143.76779,144.44897
2021-05-25,144.919998,145.0,143.199997,143.789993,144.9602,145.06036,143.25877,144.51735
2021-05-26,143.5,143.990005,143.039993,143.380005,144.3875,144.54155,142.50362,143.2982
2021-05-27,143.820007,144.770004,143.630005,143.820007,143.91592,143.94728,142.44247,143.34813
2021-05-28,144.210007,144.330002,143.490005,143.740005,144.3311,144.32486,142.83887,143.66823
2021-06-01,145.0,145.830002,143.75,144.190002,144.20218,144.2931,142.7697,143.37384
2021-06-02,144.619995,145.75,144.110001,145.720001,144.88303,144.78122,143.0301,144.11006
2021-06-03,144.910004,145.880005,144.039993,145.550003,146.30797,146.40921,144.92361,145.58803
2021-06-04,146.0,147.550003,145.759995,147.419998,145.64719,145.64427,143.85077,144.8224
2021-06-07,147.550003,148.740005,147.169998,148.020004,147.60619,147.68864,145.99106,146.52289
2021-06-08,148.119995,150.199997,148.119995,149.070007,148.46434,148.6324,147.11098,148.0877
2021-06-09,149.029999,151.070007,148.820007,150.669998,149.57492,149.584,147.95549,148.93427
2021-06-10,151.470001,152.839996,149.759995,150.539993,151.11328,151.29161,149.56332,150.2952
2021-06-11,150.429993,151.850006,150.369995,151.279999,151.38445,151.51944,149.47101,150.5449
2021-06-14,150.710007,151.029999,148.660004,150.029999,152.2503,152.26889,150.46658,151.43646
2021-06-15,149.850006,149.910004,148.600006,149.360001,150.21361,150.37488,148.29979,149.3646
2021-06-16,149.759995,149.759995,147.220001,147.830002,149.84587,149.81769,148.10928,148.89658
2021-06-17,147.550003,148.059998,145.279999,145.600006,148.33041,148.567,146.68637,147.82657
2021-06-18,144.479996,144.679993,143.039993,143.119995,146.61368,146.64774,144.69164,145.55118
2021-06-21,144.110001,147.070007,144.059998,146.649994,143.88289,144.10078,141.81627,142.95995
2021-06-22,146.520004,146.809998,145.350006,146.360001,147.3217,147.51244,145.5113,146.31396
2021-06-23,146.429993,146.5,144.570007,144.610001,147.02626,147.23213,145.37053,146.37431
2021-06-24,145.800003,146.190002,144.690002,145.440002,145.15736,145.6173,143.3021,144.57594
2021-06-25,145.380005,146.929993,144.949997,146.839996,146.03023,146.1908,144.69666,145.48877
2021-06-28,147.009995,147.300003,144.910004,145.289993,147.08496,147.02106,145.38264,146.30588
2021-06-29,145.259995,146.740005,145.100006,145.550003,145.79094,146.06432,144.10927,145.09868
2021-06-30,145.130005,146.929993,144.710007,146.589996,146.36395,146.40941,144.51523,145.60963
2021-07-01,146.960007,147.5,146.570007,146.839996,146.65004,146.61206,144.95578,145.74982
2021-07-02,146.910004,146.949997,139.460007,140.020004,147.55818,147.61395,145.84526,146.58945
2021-07-06,139.990005,140.419998,137.100006,138.779999,140.20634,141.16968,137.92302,139.59499
2021-07-07,138.759995,140.330002,138.759995,139.820007,139.72954,140.05177,137.57387,138.68404
2021-07-08,137.779999,141.309998,137.660004,140.740005,140.09366,140.13564,137.57896,139.09679
